episode,bank_index,bank_batch_index,bank_batch_member,name,sampling_mode,profile,tau_actual,log10_lambda1,scale_bin,lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,q_label_energy_frac,base_krr_mse,mse,mse_ratio,krr_input_mse,krr_input_ratio,model_vs_input_krr,pred_drift,krr_drift
174,174,174,0,y_Q,fixed_target_rich,minimal_smooth,6.688103199005127,-1.4335825443267822,"[-2,-1)",0.036848299935114986,,47,40,28,28,47,28,47,0.047023415537001886,9.175270210545179e-29,1.0,0.5632069790007161,0.1093980720986513,0.11733801634644887,1.0725784659224855,0.1172754599280545,1.0720066421490468,0.030121934661829827,0.19605789084639857,0.11271994281950896
174,174,174,0,y_perp,fixed_target_rich,minimal_smooth,6.688103199005127,-1.4335825443267822,"[-2,-1)",0.036848299935114986,,47,40,28,28,47,28,47,0.047023415537001886,9.175270210545179e-29,1.0,0.5632069790007161,0.1093980720986513,0.48077565516150467,4.394736085732464,0.4896001312717992,4.47539999452911,0.025450144148924103,0.9673375535002249,0.9936267983958034
175,175,175,0,y,fixed_target_rich,minimal_smooth,2.4781346321105957,-1.5932746529579163,"[-2,-1)",0.025510874545806844,,47,40,21,21,47,21,47,0.041994000255738045,4.1099880645536896e-29,1.0,0.5669216880569975,0.06913998797267001,0.06788910735381984,0.9819080006299014,0.06913998797267001,1.0,0.021495184261442535,0.0,0.0
175,175,175,0,y_Q,fixed_target_rich,minimal_smooth,2.4781346321105957,-1.5932746529579163,"[-2,-1)",0.025510874545806844,,47,40,21,21,47,21,47,0.041994000255738045,4.1099880645536896e-29,1.0,0.5669216880569975,0.06913998797267001,0.07113844622948011,1.0289045213256336,0.07090286809488022,1.0254972581555415,0.0515623615019579,0.165498591585337,0.08231891331179658
175,175,175,0,y_perp,fixed_target_rich,minimal_smooth,2.4781346321105957,-1.5932746529579163,"[-2,-1)",0.025510874545806844,,47,40,21,21,47,21,47,0.041994000255738045,4.1099880645536896e-29,1.0,0.5669216880569975,0.06913998797267001,0.24497733457909332,3.543207653954599,0.24921068202452598,3.604436294131772,0.004185546566747828,0.9666143558582536,0.9966060387687334
176,176,176,0,y,fixed_target_rich,minimal_smooth,7.100110054016113,-1.5613638758659363,"[-2,-1)",0.02745592780092628,,47,40,29,29,47,29,47,0.043486159856508375,8.292726563687378e-29,1.0,0.4575719932404068,0.12970491416786112,0.11859259530887419,0.9143261538679589,0.12970491416786112,1.0,0.0959939011193312,0.0,0.0
176,176,176,0,y_Q,fixed_target_rich,minimal_smooth,7.100110054016113,-1.5613638758659363,"[-2,-1)",0.02745592780092628,,47,40,29,29,47,29,47,0.043486159856508375,8.292726563687378e-29,1.0,0.4575719932404068,0.12970491416786112,0.12768217760020398,0.9844050891931561,0.13100138215168747,1.0099955193844736,0.043704702290424426,0.21480320479634885,0.14506999178668253
176,176,176,0,y_perp,fixed_target_rich,minimal_smooth,7.100110054016113,-1.5613638758659363,"[-2,-1)",0.02745592780092628,,47,40,29,29,47,29,47,0.043486159856508375,8.292726563687378e-29,1.0,0.4575719932404068,0.12970491416786112,0.3461657684305986,2.6688716510971884,0.36347034890103797,2.8022866460606344,0.0244971082087483,0.9630757299541106,0.9894213953025675
177,177,177,0,y,fixed_target_rich,minimal_step,3.779930591583252,-0.8977848291397095,"[-1,0)",0.12653631153551398,,47,40,26,26,47,26,46,0.04868736354772023,5.644647423675185e-29,1.0,0.6634794362651734,0.21802770092214846,0.22395173612876898,1.027171020845355,0.21802770092214846,1.0,0.08774431827857813,0.0,0.0
177,177,177,0,y_Q,fixed_target_rich,minimal_step,3.779930591583252,-0.8977848291397095,"[-1,0)",0.12653631153551398,,47,40,26,26,47,26,46,0.04868736354772023,5.644647423675185e-29,1.0,0.6634794362651734,0.21802770092214846,0.22534829276697396,1.0335764300309687,0.22625393611350808,1.0377302294917883,0.027991292037368904,0.1559823121072522,0.07461345786524445
177,177,177,0,y_perp,fixed_target_rich,minimal_step,3.779930591583252,-0.8977848291397095,"[-1,0)",0.12653631153551398,,47,40,26,26,47,26,46,0.04868736354772023,5.644647423675185e-29,1.0,0.6634794362651734,0.21802770092214846,0.2945894831981007,1.3511562152521632,0.2967872411628555,1.3612363929335283,0.03260961549420653,0.9800590932525804,0.9972125309606343
178,178,178,0,y,fixed_target_rich,minimal_smooth,12.473374366760254,0.09404098987579346,"[0,1)",1.2417695035916114,,47,40,23,23,47,23,47,0.041121358815822136,3.361888045588783e-26,1.0,0.45686985165261224,0.1279371828781891,0.1346805498842877,1.0527084218551153,0.1279371828781891,1.0,0.22838450537193988,0.0,0.0
178,178,178,0,y_Q,fixed_target_rich,minimal_smooth,12.473374366760254,0.09404098987579346,"[0,1)",1.2417695035916114,,47,40,23,23,47,23,47,0.041121358815822136,3.361888045588783e-26,1.0,0.45686985165261224,0.1279371828781891,0.1687279889975463,1.3188346437031895,0.17118198447012806,1.3380158967007503,0.11329905821118755,0.062346741017626356,0.06438329594352313
178,178,178,0,y_perp,fixed_target_rich,minimal_smooth,12.473374366760254,0.09404098987579346,"[0,1)",1.2417695035916114,,47,40,23,23,47,23,47,0.041121358815822136,3.361888045588783e-26,1.0,0.45686985165261224,0.1279371828781891,7.162421826463708,55.983895106422324,7.0051542084894125,54.754638572580774,0.0016739390629450953,1.0097409009818097,0.9979252432939815
179,179,179,0,y,fixed_target_rich,minimal_step,1.9383141994476318,-0.841366708278656,"[-1,0)",0.14408981764174092,,47,40,19,19,47,19,47,0.0492057100292448,1.785563148474036e-28,1.0,0.5186913952885424,0.049107480860279586,0.06150588883395862,1.2524749336858663,0.049107480860279586,1.0,0.14404912592752636,0.0,0.0
179,179,179,0,y_Q,fixed_target_rich,minimal_step,1.9383141994476318,-0.841366708278656,"[-1,0)",0.14408981764174092,,47,40,19,19,47,19,47,0.0492057100292448,1.785563148474036e-28,1.0,0.5186913952885424,0.049107480860279586,0.04889969114691323,0.9957686749609991,0.0516017485390729,1.050792010404484,0.09008050782911199,0.08062701215301352,0.055453079669720365
179,179,179,0,y_perp,fixed_target_rich,minimal_step,1.9383141994476318,-0.841366708278656,"[-1,0)",0.14408981764174092,,47,40,19,19,47,19,47,0.0492057100292448,1.785563148474036e-28,1.0,0.5186913952885424,0.049107480860279586,0.6774286866864502,13.794816488629658,0.6755158885081828,13.755865230190853,0.0012843823260544238,0.9974196902984457,0.9984612941695745
180,180,180,0,y,fixed_target_rich,minimal_step,0.5267951488494873,-1.6513949036598206,"[-2,-1)",0.022315421603229413,,47,40,9,9,47,9,47,0.044239368994778545,3.0950090608857915e-29,1.0,0.2644778665536429,0.017109688456359417,0.016193757502220286,0.9464671167756598,0.017109688456359417,1.0,0.04226316601157768,0.0,0.0
180,180,180,0,y_Q,fixed_target_rich,minimal_step,0.5267951488494873,-1.6513949036598206,"[-2,-1)",0.022315421603229413,,47,40,9,9,47,9,47,0.044239368994778545,3.0950090608857915e-29,1.0,0.2644778665536429,0.017109688456359417,0.017512376479997045,1.0235356724737998,0.016834469679016112,0.9839144483521551,0.1442255923164295,0.19693310147302287,0.09161702762931254
180,180,180,0,y_perp,fixed_target_rich,minimal_step,0.5267951488494873,-1.6513949036598206,"[-2,-1)",0.022315421603229413,,47,40,9,9,47,9,47,0.044239368994778545,3.0950090608857915e-29,1.0,0.2644778665536429,0.017109688456359417,0.06279045174096318,3.669876976493099,0.06572725121176456,3.8415223853672638,0.015580011641031621,0.9629335985990243,0.995794316235575
181,181,181,0,y,fixed_target_rich,minimal_step,14.33535099029541,-0.21148031949996948,"[-1,0)",0.6144968776313027,,47,40,21,21,47,21,47,0.04351885514803905,5.799641107590458e-26,1.0,0.389291702087467,0.17964134498093,0.22422877464966393,1.2482024929921736,0.17964134498093,1.0,0.2659682506790664,0.0,0.0
181,181,181,0,y_Q,fixed_target_rich,minimal_step,14.33535099029541,-0.21148031949996948,"[-1,0)",0.6144968776313027,,47,40,21,21,47,21,47,0.04351885514803905,5.799641107590458e-26,1.0,0.389291702087467,0.17964134498093,0.21519785478397696,1.1979305477078313,0.19012362603686864,1.0583511610706955,0.0580760553044018,0.09976338034128736,0.03230215822283089
181,181,181,0,y_perp,fixed_target_rich,minimal_step,14.33535099029541,-0.21148031949996948,"[-1,0)",0.6144968776313027,,47,40,21,21,47,21,47,0.04351885514803905,5.799641107590458e-26,1.0,0.389291702087467,0.17964134498093,4.560133418083199,25.384654176171324,4.336298206301417,24.13864250883749,0.011161772689344334,1.019014851725516,0.9994781491228264
182,182,182,0,y,fixed_target_rich,minimal_smooth,14.993961334228516,-0.42894095182418823,"[-1,0)",0.37244234135765975,,47,40,30,30,47,30,47,0.03962981591351431,1.0200669368029855e-27,1.0,0.5931673459957142,0.3061810763780845,0.40215095644836174,1.313441579099323,0.3061810763780845,1.0,0.11353108872915336,0.0,0.0
182,182,182,0,y_Q,fixed_target_rich,minimal_smooth,14.993961334228516,-0.42894095182418823,"[-1,0)",0.37244234135765975,,47,40,30,30,47,30,47,0.03962981591351431,1.0200669368029855e-27,1.0,0.5931673459957142,0.3061810763780845,0.3267589768022433,1.0672082699152459,0.3172044619978454,1.0360028312335958,0.037110175415492296,0.10656514744203201,0.05428242221539823
182,182,182,0,y_perp,fixed_target_rich,minimal_smooth,14.993961334228516,-0.42894095182418823,"[-1,0)",0.37244234135765975,,47,40,30,30,47,30,47,0.03962981591351431,1.0200669368029855e-27,1.0,0.5931673459957142,0.3061810763780845,1.8055957666436853,5.89715010477677,1.9531819980338958,6.379172812176117,0.011486204778273532,0.9493691596551241,0.9985256224244942
183,183,183,0,y,fixed_target_rich,minimal_step,3.03434157371521,-1.3665745258331299,"[-2,-1)",0.04299574457109143,,47,40,15,15,47,15,47,0.043569560020226425,1.551185607765453e-28,1.0,0.399905164962885,0.06241320041848049,0.06938426178924102,1.1116920991716428,0.06241320041848049,1.0,0.02803155463255322,0.0,0.0
183,183,183,0,y_Q,fixed_target_rich,minimal_step,3.03434157371521,-1.3665745258331299,"[-2,-1)",0.04299574457109143,,47,40,15,15,47,15,47,0.043569560020226425,1.551185607765453e-28,1.0,0.399905164962885,0.06241320041848049,0.07221917677099313,1.1571138202617968,0.06560319166424759,1.0511108423278763,0.025022676075639346,0.0921163766966672,0.05778160257215109
183,183,183,0,y_perp,fixed_target_rich,minimal_step,3.03434157371521,-1.3665745258331299,"[-2,-1)",0.04299574457109143,,47,40,15,15,47,15,47,0.043569560020226425,1.551185607765453e-28,1.0,0.399905164962885,0.06241320041848049,0.5408733486099987,8.666008872857715,0.5299277023036627,8.490634973859658,0.0016537650924278748,1.0037115055472794,0.998329247494888
184,184,184,0,y,fixed_target_rich,minimal_step,0.16437451541423798,-1.8695133924484253,"[-2,-1)",0.013504751822692708,,47,40,1,1,47,1,47,0.037120787443850084,6.037134763549595e-30,1.0,0.06117406462495046,0.008793356423067958,0.06008883876721334,6.833436048330752,0.008793356423067958,1.0,6.996478593822169,0.0,0.0
184,184,184,0,y_Q,fixed_target_rich,minimal_step,0.16437451541423798,-1.8695133924484253,"[-2,-1)",0.013504751822692708,,47,40,1,1,47,1,47,0.037120787443850084,6.037134763549595e-30,1.0,0.06117406462495046,0.008793356423067958,0.008698430220997758,0.9892047817121145,0.010248952448569389,1.165533609178278,0.10127756988070519,0.8843746189221997,0.08583847048447683
184,184,184,0,y_perp,fixed_target_rich,minimal_step,0.16437451541423798,-1.8695133924484253,"[-2,-1)",0.013504751822692708,,47,40,1,1,47,1,47,0.037120787443850084,6.037134763549595e-30,1.0,0.06117406462495046,0.008793356423067958,0.06500802381411368,7.392856684800763,0.023147021548042,2.6323306408141844,2.4331342565546863,0.6531358790816333,0.9963090669982845
185,185,185,0,y,fixed_target_rich,minimal_step,15.720158576965332,-0.18387287855148315,"[-1,0)",0.6548278193280012,,47,40,30,30,47,30,47,0.049858120241389726,5.386012929077776e-27,1.0,0.569205243129784,0.3748745113189612,0.581306372485322,1.5506692371269775,0.3748745113189612,1.0,0.23493910482847213,0.0,0.0
185,185,185,0,y_Q,fixed_target_rich,minimal_step,15.720158576965332,-0.18387287855148315,"[-1,0)",0.6548278193280012,,47,40,30,30,47,30,47,0.049858120241389726,5.386012929077776e-27,1.0,0.569205243129784,0.3748745113189612,0.5905389451883438,1.5752976725747165,0.40544992375269545,1.0815617266859714,0.10994576754874474,0.09705106904157007,0.0694566793728793
185,185,185,0,y_perp,fixed_target_rich,minimal_step,15.720158576965332,-0.18387287855148315,"[-1,0)",0.6548278193280012,,47,40,30,30,47,30,47,0.049858120241389726,5.386012929077776e-27,1.0,0.569205243129784,0.3748745113189612,6.082091510122756,16.22433994971672,6.155465674004242,16.42006988511117,0.005002361751433504,0.9841678292277453,0.9975849686569916
186,186,186,0,y,fixed_target_rich,minimal_step,9.312070846557617,-0.004684150218963623,"[-1,0)",0.9892723021497871,,47,40,29,29,47,29,47,0.04672313780437129,1.3179042268562457e-26,1.0,0.7145772783752753,0.147451942192776,0.16303928762737221,1.1057113606154987,0.147451942192776,1.0,0.16718466027308296,0.0,0.0
186,186,186,0,y_Q,fixed_target_rich,minimal_step,9.312070846557617,-0.004684150218963623,"[-1,0)",0.9892723021497871,,47,40,29,29,47,29,47,0.04672313780437129,1.3179042268562457e-26,1.0,0.7145772783752753,0.147451942192776,0.15751587621332191,1.0682522988228158,0.1479674328750929,1.0034959911321002,0.08713065736259598,0.06515249202696105,0.040959714308866475
186,186,186,0,y_perp,fixed_target_rich,minimal_step,9.312070846557617,-0.004684150218963623,"[-1,0)",0.9892723021497871,,47,40,29,29,47,29,47,0.04672313780437129,1.3179042268562457e-26,1.0,0.7145772783752753,0.147451942192776,1.7257739506244811,11.70397571547912,1.7337161892108388,11.7578389502948,0.002817382310510098,0.9926901517311104,0.999160798772389
187,187,187,0,y,fixed_target_rich,minimal_smooth,12.901314735412598,-1.1465221643447876,"[-2,-1)",0.07136377834819213,,47,40,31,31,47,31,47,0.0416945776521842,2.3564078274714915e-28,1.0,0.4479606883101089,0.31911543839751266,0.3307227169373168,1.0363732904872665,0.31911543839751266,1.0,0.10259978232513135,0.0,0.0
187,187,187,0,y_Q,fixed_target_rich,minimal_smooth,12.901314735412598,-1.1465221643447876,"[-2,-1)",0.07136377834819213,,47,40,31,31,47,31,47,0.0416945776521842,2.3564078274714915e-28,1.0,0.4479606883101089,0.31911543839751266,0.3979901414510961,1.2471666787719984,0.34820934985294627,1.0911704917867127,0.1064332183247212,0.19959659668307833,0.09488022944662687
187,187,187,0,y_perp,fixed_target_rich,minimal_smooth,12.901314735412598,-1.1465221643447876,"[-2,-1)",0.07136377834819213,,47,40,31,31,47,31,47,0.0416945776521842,2.3564078274714915e-28,1.0,0.4479606883101089,0.31911543839751266,1.4535332560494143,4.5548822813103484,1.4020823739347346,4.393652594733452,0.0176962268137617,1.0048920740650709,0.9954886950939547
188,188,188,0,y,fixed_target_rich,minimal_smooth,15.982714653015137,0.2206205129623413,"[0,1)",1.6619597932535897,,47,40,27,27,47,27,47,0.039185592297822994,3.997389037498764e-26,1.0,0.7619898745461804,0.20369049089219268,0.37385148996971374,1.835389999465327,0.20369049089219268,1.0,0.6237007993042452,0.0,0.0
188,188,188,0,y_Q,fixed_target_rich,minimal_smooth,15.982714653015137,0.2206205129623413,"[0,1)",1.6619597932535897,,47,40,27,27,47,27,47,0.039185592297822994,3.997389037498764e-26,1.0,0.7619898745461804,0.20369049089219268,0.3333477633929025,1.6365406255971642,0.2182455235993957,1.071456613627126,0.20526670548053527,0.07400229215477264,0.02437776755685434
188,188,188,0,y_perp,fixed_target_rich,minimal_smooth,15.982714653015137,0.2206205129623413,"[0,1)",1.6619597932535897,,47,40,27,27,47,27,47,0.039185592297822994,3.997389037498764e-26,1.0,0.7619898745461804,0.20369049089219268,12.212484841218167,59.95608723669811,11.984501417851664,58.83682328692852,0.005640799275899594,1.003242194199733,0.9997028180658808
189,189,189,0,y,fixed_target_rich,minimal_step,2.268151044845581,-1.0232648253440857,"[-2,-1)",0.09478403102416899,,47,40,14,14,47,14,47,0.04317600262027171,3.0689279740659313e-28,1.0,0.28074523087751785,0.03375843313485992,0.03687868357476091,1.0924287696480477,0.03375843313485992,1.0,0.12875862621775172,0.0,0.0
189,189,189,0,y_Q,fixed_target_rich,minimal_step,2.268151044845581,-1.0232648253440857,"[-2,-1)",0.09478403102416899,,47,40,14,14,47,14,47,0.04317600262027171,3.0689279740659313e-28,1.0,0.28074523087751785,0.03375843313485992,0.03991606458269662,1.1824027620961517,0.03810552995811641,1.128770692818902,0.1221720657226791,0.10644013272338518,0.05985924066524929
189,189,189,0,y_perp,fixed_target_rich,minimal_step,2.268151044845581,-1.0232648253440857,"[-2,-1)",0.09478403102416899,,47,40,14,14,47,14,47,0.04317600262027171,3.0689279740659313e-28,1.0,0.28074523087751785,0.03375843313485992,0.809221440435364,23.970941933313217,0.7945698099653341,23.536927996366,0.0028183241883303163,1.0055208727158378,0.9982068279202567
190,190,190,0,y,fixed_target_rich,minimal_smooth,7.15986967086792,-1.4753541946411133,"[-2,-1)",0.03346923650084292,,47,40,29,29,47,29,47,0.04618087225346842,8.345855427129263e-29,1.0,0.6180834151184273,0.1014822423550346,0.09951910499576962,0.9806553608423731,0.1014822423550346,1.0,0.12200624434751141,0.0,0.0
190,190,190,0,y_Q,fixed_target_rich,minimal_smooth,7.15986967086792,-1.4753541946411133,"[-2,-1)",0.03346923650084292,,47,40,29,29,47,29,47,0.04618087225346842,8.345855427129263e-29,1.0,0.6180834151184273,0.1014822423550346,0.10180100203516203,1.003141038990962,0.10545852609679321,1.0391820642654666,0.1100630121177183,0.10123389953348987,0.08482462250996545
190,190,190,0,y_perp,fixed_target_rich,minimal_smooth,7.15986967086792,-1.4753541946411133,"[-2,-1)",0.03346923650084292,,47,40,29,29,47,29,47,0.04618087225346842,8.345855427129263e-29,1.0,0.6180834151184273,0.1014822423550346,0.6686108082532024,6.588451267307184,0.6793982326307775,6.694749907613488,0.0029431207855139716,0.9855993823979436,0.9963958969283451
191,191,191,0,y,fixed_target_rich,minimal_smooth,8.75173282623291,-1.1529033184051514,"[-2,-1)",0.07032288535785865,,47,40,30,30,47,30,47,0.03873782877326401,1.6474781629945044e-28,1.0,0.44475779572591495,0.21226794383642109,0.2433901597333869,1.1466175972428005,0.21226794383642109,1.0,0.08462295620533672,0.0,0.0
191,191,191,0,y_Q,fixed_target_rich,minimal_smooth,8.75173282623291,-1.1529033184051514,"[-2,-1)",0.07032288535785865,,47,40,30,30,47,30,47,0.03873782877326401,1.6474781629945044e-28,1.0,0.44475779572591495,0.21226794383642109,0.23097867253865303,1.0881467468147281,0.22094045367770782,1.040856427421608,0.03011882603756777,0.16309796658921724,0.11037158845463829
191,191,191,0,y_perp,fixed_target_rich,minimal_smooth,8.75173282623291,-1.1529033184051514,"[-2,-1)",0.07032288535785865,,47,40,30,30,47,30,47,0.03873782877326401,1.6474781629945044e-28,1.0,0.44475779572591495,0.21226794383642109,1.1523530263203319,5.42876614100697,1.1565731467176263,5.448647241850659,0.006810243543021594,0.9767922023693719,0.9938903925794178
