exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T,suite_exp,suite_smax
2a,L2,model_L2.pt,depth,2,5,128,2,4,2,task,2,0.001,12,11,0.23404255319148937,5,0.16432818515251357,1.3393800331161237e-13,0.1643281851525078,0.976119120552243,1.0,0.4096156507129275,0.14572686042630392,0.9997274621918625,0.6552222400325503,"[2, 2, 2]",0.210621739626383,0.026270064947083758,8.017556867508397,0.0888941813532216,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,2,iso,2,0.001,12,11,0.23404255319148937,5,1.689835552057161,4.3608735152685086e-13,1.6898355520571524,0.240896039998582,1.0,0.4096156507129275,0.14572686042630392,0.9997274621918625,0.6552222400325503,"[2, 2, 2]",0.210621739626383,0.026270064947083758,8.017556867508397,0.0888941813532216,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,3,task,2,0.001,12,11,0.23404255319148937,5,0.128888612946069,1.2373561022730294e-13,0.12888861294608744,0.9835010106439601,1.0,0.42809282940726767,0.15159594985710487,0.9997428584800051,0.6503941960436672,"[2, 2, 2]",0.3296183871126912,0.006403176324289366,51.47732475558101,0.1197752972679784,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,3,iso,2,0.001,12,11,0.23404255319148937,5,1.8372891426247162,5.819499129474223e-13,1.8372891426247446,0.22861757829635632,1.0,0.42809282940726767,0.15159594985710487,0.9997428584800051,0.6503941960436672,"[2, 2, 2]",0.3296183871126912,0.006403176324289366,51.47732475558101,0.1197752972679784,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,4,task,2,0.001,12,10,0.2127659574468085,5,0.15173917291208758,5.201084357735918e-09,0.15173917247433896,0.9775064536091842,1.0,0.30970749041404516,0.10821865607243031,0.9999183698585419,0.6597678087823097,"[2, 2, 2]",0.724259459992521,0.012371277358682504,58.543628034029624,0.112453516322195,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,4,iso,2,0.001,12,10,0.2127659574468085,5,1.362011140167755,3.513814509620437e-07,1.3620111200561917,0.29317950690548666,0.9999999999998765,0.30970749041404516,0.10821865607243031,0.9999183698585419,0.6597678087823097,"[2, 2, 2]",0.724259459992521,0.012371277358682504,58.543628034029624,0.112453516322195,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,5,task,2,0.001,12,11,0.23404255319148937,5,0.1964879250061268,3.7032083033106137e-14,0.19648792500613396,0.9609221832708258,1.0,0.4713662504286389,0.16969191218016724,0.9995418615267108,0.6585608535995687,"[2, 2, 2]",0.20312466428485856,0.004980597350851428,40.78319325494855,0.1577569781170683,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,5,iso,2,0.001,12,11,0.23404255319148937,5,1.660372149508212,1.7434613257410714e-13,1.6603721495082362,0.1667544243436817,1.0,0.4713662504286389,0.16969191218016724,0.9995418615267108,0.6585608535995687,"[2, 2, 2]",0.20312466428485856,0.004980597350851428,40.78319325494855,0.1577569781170683,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,6,task,2,0.001,12,11,0.23404255319148937,5,0.10659109489211938,2.930832151883532e-13,0.10659109489212912,0.9879034181790589,1.0,0.3526537394241114,0.1251866504930633,0.999754399773973,0.6563692127401098,"[2, 2, 2]",0.1217040393467083,0.005578462320992307,21.81677178112756,0.07641649093354491,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,6,iso,2,0.001,12,11,0.23404255319148937,5,1.0164635712036627,1.043504170785926e-12,1.0164635712035706,0.469144731407691,1.0,0.3526537394241114,0.1251866504930633,0.999754399773973,0.6563692127401098,"[2, 2, 2]",0.1217040393467083,0.005578462320992307,21.81677178112756,0.07641649093354491,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,7,task,2,0.001,12,10,0.2127659574468085,5,0.1741598644883192,1.5783777066588595e-07,0.1741598662759036,0.9684152032069611,0.9999999999999751,0.5037584145008106,0.17868635828704516,0.9996351863009705,0.6591608847205787,"[2, 2, 2]",0.37760528514906877,0.014356137230516814,26.302707969828678,0.10748706287419876,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,7,iso,2,0.001,12,10,0.2127659574468085,5,1.7473213836343633,7.204105741501842e-06,1.7473215188671465,0.22155273129236508,0.9999999999481008,0.5037584145008106,0.17868635828704516,0.9996351863009705,0.6591608847205787,"[2, 2, 2]",0.37760528514906877,0.014356137230516814,26.302707969828678,0.10748706287419876,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,8,task,2,0.001,12,11,0.23404255319148937,5,0.08703422162722593,2.1595927484818033e-13,0.08703422162729274,0.9924394612667891,1.0,0.42337918615181896,0.14898576773998176,0.9997918591140355,0.612105012803295,"[2, 2, 2]",0.14576450587098214,0.0067170298429364075,21.70073816543592,0.038084563852684196,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,8,iso,2,0.001,12,11,0.23404255319148937,5,0.8429812419401206,8.034122243908583e-13,0.8429812419401139,0.608653832888782,1.0,0.42337918615181896,0.14898576773998176,0.9997918591140355,0.612105012803295,"[2, 2, 2]",0.14576450587098214,0.0067170298429364075,21.70073816543592,0.038084563852684196,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,9,task,2,0.001,12,11,0.23404255319148937,5,0.14166673177529623,1.1382255102005508e-13,0.14166673177530656,0.9793458886146066,1.0,0.4779180786340889,0.17073661563996934,0.9996261099051554,0.6576042803973121,"[2, 2, 2]",0.15976478319432985,0.06896607014443677,2.316570784151277,0.053561186122409926,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,9,iso,2,0.001,12,11,0.23404255319148937,5,1.238748735401534,5.542002689872827e-13,1.2387487354016093,0.36651454422025276,1.0,0.4779180786340889,0.17073661563996934,0.9996261099051554,0.6576042803973121,"[2, 2, 2]",0.15976478319432985,0.06896607014443677,2.316570784151277,0.053561186122409926,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,10,task,2,0.001,12,11,0.23404255319148937,5,0.09132961761044232,2.5869302493674437e-13,0.09132961761045795,0.9914800928731611,1.0,0.39298933917740214,0.13740939655935414,0.9998826752319454,0.6562088502299224,"[2, 2, 2]",0.04181463586586509,0.005916398462018793,7.067582775957437,0.08396291311270765,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,10,iso,2,0.001,12,11,0.23404255319148937,5,0.9213484470691727,9.24220563921528e-13,0.921348447069236,0.5917189051744419,1.0,0.39298933917740214,0.13740939655935414,0.9998826752319454,0.6562088502299224,"[2, 2, 2]",0.04181463586586509,0.005916398462018793,7.067582775957437,0.08396291311270765,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,11,task,2,0.001,12,11,0.23404255319148937,5,0.13298215821342582,1.756230711122051e-13,0.13298215821341855,0.9826162344244307,1.0,0.45629902033466924,0.15931910894091103,0.9998769526720946,0.6499384029810386,"[2, 2, 2]",0.2871710293262444,0.03806241745190439,7.544739629034684,0.06253117085762486,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,11,iso,2,0.001,12,11,0.23404255319148937,5,1.395096411627436,9.254850355962615e-13,1.3950964116273201,0.3142075976882194,1.0,0.45629902033466924,0.15931910894091103,0.9998769526720946,0.6499384029810386,"[2, 2, 2]",0.2871710293262444,0.03806241745190439,7.544739629034684,0.06253117085762486,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,12,task,2,0.001,12,11,0.23404255319148937,5,0.24541870540996139,5.321103174995316e-14,0.24541870540995636,0.9331008338994846,1.0,0.4937878936431904,0.17852633575407284,0.9993726883203643,0.6562693601360738,"[2, 2, 2]",0.37076955335540984,0.008356347981672053,44.36980774001003,0.19005048872304497,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,12,iso,2,0.001,12,11,0.23404255319148937,5,1.6826977631274547,2.0445397781711494e-13,1.6826977631274647,0.17216168979826163,1.0,0.4937878936431904,0.17852633575407284,0.9993726883203643,0.6562693601360738,"[2, 2, 2]",0.37076955335540984,0.008356347981672053,44.36980774001003,0.19005048872304497,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,13,task,2,0.001,12,11,0.23404255319148937,5,0.17943078785789057,7.483093632925127e-14,0.17943078785789665,0.9679192956162832,1.0,0.4081980042639973,0.1469206790246065,0.9996025700971108,0.6498112060424539,"[2, 2, 2]",0.5045811376022729,0.0084926258310595,59.414031377304156,0.1889017764982303,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,13,iso,2,0.001,12,11,0.23404255319148937,5,2.332469783377273,2.6676268013101234e-13,2.3324697833772974,0.13678344290233246,1.0,0.4081980042639973,0.1469206790246065,0.9996025700971108,0.6498112060424539,"[2, 2, 2]",0.5045811376022729,0.0084926258310595,59.414031377304156,0.1889017764982303,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,14,task,2,0.001,12,11,0.23404255319148937,5,0.11360630739033746,3.035055006323675e-13,0.11360630739032208,0.9870789543142173,1.0,0.31609715823132356,0.11181154123296005,0.9998449999218445,0.6621593349722287,"[2, 2, 2]",0.08682817423593342,0.007587858592236001,11.443040639262463,0.06369335485843393,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,14,iso,2,0.001,12,11,0.23404255319148937,5,1.121625625531591,7.712529994967064e-13,1.1216256255316037,0.4717871175425813,1.0,0.31609715823132356,0.11181154123296005,0.9998449999218445,0.6621593349722287,"[2, 2, 2]",0.08682817423593342,0.007587858592236001,11.443040639262463,0.06369335485843393,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,15,task,2,0.001,12,11,0.23404255319148937,5,0.11968715037665886,1.0892239908582123e-13,0.11968715037666078,0.9864518607223676,1.0,0.6216763055637192,0.21500715317250088,0.9998254219871912,0.6459226623563833,"[2, 2, 2]",0.13386049692922403,0.031641696855436816,4.230509430034677,0.1505309172124771,2a,2
2a,L2,model_L2.pt,depth,2,5,128,2,4,15,iso,2,0.001,12,11,0.23404255319148937,5,1.502901133018846,4.321761102012104e-13,1.502901133018792,0.30508656369956577,1.0,0.6216763055637192,0.21500715317250088,0.9998254219871912,0.6459226623563833,"[2, 2, 2]",0.13386049692922403,0.031641696855436816,4.230509430034677,0.1505309172124771,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,0,task,2,0.001,30,11,0.23404255319148937,5,0.02128266345062415,2.1791530546996133e-10,0.021282663443876033,0.9995476225305198,1.0,0.41029079501490473,0.0883309675850125,0.9999588141636165,0.7965362923139951,"[2, 2, 2, 2, 2]",0.015738757418621588,0.011966152430003402,1.315273017846482,0.02256766014732302,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,0,iso,2,0.001,30,11,0.23404255319148937,5,0.3041859068721021,3.953639957172997e-09,0.3041859073946452,0.9146402214328935,1.0,0.41029079501490473,0.0883309675850125,0.9999588141636165,0.7965362923139951,"[2, 2, 2, 2, 2]",0.015738757418621588,0.011966152430003402,1.315273017846482,0.02256766014732302,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,1,task,2,0.001,30,5,0.10638297872340426,5,0.03526866942098232,1.2627018321466513e-11,0.035268669421724484,0.9987380198116673,1.0,0.44484255480126056,0.09519317771490246,0.9999773923035269,0.7904438092577133,"[2, 2, 2, 2, 2]",0.08058861679629374,0.027755444956583542,2.9035245849005302,0.03102011743150992,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,1,iso,2,0.001,30,5,0.10638297872340426,5,0.6207762323608279,8.432618814578844e-10,0.6207762323550718,0.6977274141303335,1.0,0.44484255480126056,0.09519317771490246,0.9999773923035269,0.7904438092577133,"[2, 2, 2, 2, 2]",0.08058861679629374,0.027755444956583542,2.9035245849005302,0.03102011743150992,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,2,task,2,0.001,30,5,0.10638297872340426,5,0.02218198049504196,1.5678534034210337e-11,0.02218198049459927,0.9995001058279585,1.0,0.6161964693890679,0.1316637550517812,0.9999624000321862,0.7791219890712796,"[2, 2, 2, 2, 2]",0.014588366411510567,0.0018422291245971537,7.918866451913604,0.023596615867575832,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,2,iso,2,0.001,30,5,0.10638297872340426,5,0.41882496009879194,8.034460537479324e-10,0.4188249600885178,0.8497135234547997,1.0,0.6161964693890679,0.1316637550517812,0.9999624000321862,0.7791219890712796,"[2, 2, 2, 2, 2]",0.014588366411510567,0.0018422291245971537,7.918866451913604,0.023596615867575832,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,3,task,2,0.001,30,5,0.10638297872340426,5,0.023977931122343765,1.4118886094808984e-09,0.023977931145622175,0.9994181716924099,1.0,0.42673696426301894,0.0919761977515883,0.9999718623584644,0.7925798689180047,"[2, 2, 2, 2, 2]",0.004627640180738579,0.0032648066621366076,1.4174316152951256,0.014426450149267743,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,3,iso,2,0.001,30,5,0.10638297872340426,5,0.35370373667165844,6.905007791467828e-08,0.35370373589208587,0.88359851172019,0.9999999999999952,0.42673696426301894,0.0919761977515883,0.9999718623584644,0.7925798689180047,"[2, 2, 2, 2, 2]",0.004627640180738579,0.0032648066621366076,1.4174316152951256,0.014426450149267743,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,4,task,2,0.001,30,5,0.10638297872340426,5,0.024100446680807092,3.453887258422395e-13,0.024100446680750003,0.9994319187821818,1.0,0.4125139433394346,0.08825931167576945,0.9999868819789867,0.7932244815085039,"[2, 2, 2, 2, 2]",0.05328297799209899,0.03064582714758896,1.738669925125222,0.02104544899445114,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,4,iso,2,0.001,30,5,0.10638297872340426,5,0.4035014285382162,1.1714809147056408e-11,0.4035014285377764,0.8530984710692517,1.0,0.4125139433394346,0.08825931167576945,0.9999868819789867,0.7932244815085039,"[2, 2, 2, 2, 2]",0.05328297799209899,0.03064582714758896,1.738669925125222,0.02104544899445114,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,5,task,2,0.001,30,5,0.10638297872340426,5,0.022911875744779823,6.537632152019236e-10,0.02291187580093105,0.9994675679323471,1.0,0.3178780579360609,0.07247150661502502,0.9999590539366991,0.7993219756142018,"[2, 2, 2, 2, 2]",0.034733240696821766,0.00618100029016019,5.619355940189028,0.02578271538345328,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,5,iso,2,0.001,30,5,0.10638297872340426,5,0.47770112039124524,2.5742194674343975e-08,0.4777011229612648,0.8116518392788366,0.9999999999999993,0.3178780579360609,0.07247150661502502,0.9999590539366991,0.7993219756142018,"[2, 2, 2, 2, 2]",0.034733240696821766,0.00618100029016019,5.619355940189028,0.02578271538345328,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,6,task,2,0.001,30,5,0.10638297872340426,5,0.017097169201811886,7.058572630640443e-13,0.017097169201733188,0.9997077653150083,1.0,0.4376208883993472,0.09417356465413866,0.9999700493110221,0.7869755063864204,"[2, 2, 2, 2, 2]",0.008659570018306084,0.006582559714591369,1.3155323147484204,0.009286985266212092,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,6,iso,2,0.001,30,5,0.10638297872340426,5,0.47894039959166,3.1280212952692566e-11,0.4789403995903746,0.8037332189948834,1.0,0.4376208883993472,0.09417356465413866,0.9999700493110221,0.7869755063864204,"[2, 2, 2, 2, 2]",0.008659570018306084,0.006582559714591369,1.3155323147484204,0.009286985266212092,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,7,task,2,0.001,30,5,0.10638297872340426,5,0.020012083914123735,1.0059969685292664e-12,0.020012083914474114,0.9995987336898571,1.0,0.4773653053612098,0.10151686953138425,0.9999820016430682,0.7964841988432677,"[2, 2, 2, 2, 2]",0.006617849040304061,0.008530056046705262,0.7758271462776857,0.020129259331249764,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,7,iso,2,0.001,30,5,0.10638297872340426,5,0.5091605674751928,5.5206790683882775e-11,0.5091605674875839,0.8103512795041392,1.0,0.4773653053612098,0.10151686953138425,0.9999820016430682,0.7964841988432677,"[2, 2, 2, 2, 2]",0.006617849040304061,0.008530056046705262,0.7758271462776857,0.020129259331249764,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,8,task,2,0.001,30,5,0.10638297872340426,5,0.022162556723185393,3.1213756495576165e-09,0.022162557072891286,0.9995112714629287,1.0,0.32221969886583385,0.07207677265932134,0.9999682370606087,0.7969468697219251,"[2, 2, 2, 2, 2]",0.006972465841806518,0.007783304779331076,0.8958233089268485,0.018992503166284133,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,8,iso,2,0.001,30,5,0.10638297872340426,5,0.4650148854017707,9.998338696500476e-08,0.4650148709732791,0.8135153397122293,0.99999999999999,0.32221969886583385,0.07207677265932134,0.9999682370606087,0.7969468697219251,"[2, 2, 2, 2, 2]",0.006972465841806518,0.007783304779331076,0.8958233089268485,0.018992503166284133,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,9,task,2,0.001,30,5,0.10638297872340426,5,0.02499150692117758,6.533061893004259e-10,0.024991506927245256,0.9993807665689097,1.0,0.3196179828769097,0.07339536142374102,0.9999658309586171,0.7943055020281593,"[2, 2, 2, 2, 2]",0.047987986408154326,0.026880625806835097,1.7852257887519916,0.019031846677587907,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,9,iso,2,0.001,30,5,0.10638297872340426,5,0.435232977103575,3.417842175742187e-08,0.43523298207028116,0.8370501932664987,0.9999999999999988,0.3196179828769097,0.07339536142374102,0.9999658309586171,0.7943055020281593,"[2, 2, 2, 2, 2]",0.047987986408154326,0.026880625806835097,1.7852257887519916,0.019031846677587907,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,10,task,2,0.001,30,5,0.10638297872340426,5,0.01775741045678384,6.339566375589631e-12,0.01775741045741605,0.9996857263968254,1.0,0.42147801596088347,0.09246974927986465,0.9999644248797063,0.7918472741645066,"[2, 2, 2, 2, 2]",0.006474089552699327,0.002067175284114277,3.131853211699598,0.015291901783339395,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,10,iso,2,0.001,30,5,0.10638297872340426,5,0.3763416093159438,2.5572144645495853e-10,0.37634160933239913,0.8656880340667178,1.0,0.42147801596088347,0.09246974927986465,0.9999644248797063,0.7918472741645066,"[2, 2, 2, 2, 2]",0.006474089552699327,0.002067175284114277,3.131853211699598,0.015291901783339395,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,11,task,2,0.001,30,5,0.10638297872340426,5,0.11090433452180544,8.649638492686784e-13,0.11090433452193647,0.9862707821306712,1.0,0.3655166116872407,0.07868484739912349,0.9999886118840319,0.7909687199777065,"[2, 2, 2, 2, 2]",0.46595279448492805,0.018400447022331026,25.32290622719337,0.13741282632339713,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,11,iso,2,0.001,30,5,0.10638297872340426,5,0.5753940739879486,4.011980994306208e-11,0.5753940739958907,0.6952697537110362,1.0,0.3655166116872407,0.07868484739912349,0.9999886118840319,0.7909687199777065,"[2, 2, 2, 2, 2]",0.46595279448492805,0.018400447022331026,25.32290622719337,0.13741282632339713,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,12,task,2,0.001,30,11,0.23404255319148937,5,0.016999451738026205,2.084579827737455e-11,0.016999451743262253,0.9997099661121306,1.0,0.44873510176780357,0.0963542054234044,0.9999658931249729,0.7958218974480176,"[2, 2, 2, 2, 2]",0.008343270329836061,0.008174156617322428,1.0206888270473375,0.009075037527574733,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,12,iso,2,0.001,30,11,0.23404255319148937,5,0.37885918816658826,5.513043367869804e-10,0.3788591881925754,0.8771050802976347,1.0,0.44873510176780357,0.0963542054234044,0.9999658931249729,0.7958218974480176,"[2, 2, 2, 2, 2]",0.008343270329836061,0.008174156617322428,1.0206888270473375,0.009075037527574733,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,13,task,2,0.001,30,5,0.10638297872340426,5,0.01843632164325327,4.4389451731192436e-13,0.018436321643330863,0.9996576866145201,1.0,0.5131113618163547,0.10973991298977778,0.9999799280300226,0.7880205528044651,"[2, 2, 2, 2, 2]",0.026906966017191003,0.014368970047446892,1.8725744384143863,0.010994255350086322,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,13,iso,2,0.001,30,5,0.10638297872340426,5,0.47642767624344134,2.01111347472314e-11,0.476427676243364,0.8236372538912866,1.0,0.5131113618163547,0.10973991298977778,0.9999799280300226,0.7880205528044651,"[2, 2, 2, 2, 2]",0.026906966017191003,0.014368970047446892,1.8725744384143863,0.010994255350086322,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,14,task,2,0.001,30,5,0.10638297872340426,5,0.02730085917888386,4.379702108185017e-13,0.027300859178859157,0.9992433496702189,1.0,0.3939435289597385,0.08441217587911395,0.9999861209865899,0.7858001872846219,"[2, 2, 2, 2, 2]",0.018394231769677916,0.01115355535457524,1.649181017614488,0.019868050215331497,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,14,iso,2,0.001,30,5,0.10638297872340426,5,0.8177316663026236,2.0993562170675948e-11,0.8177316663016567,0.606465849714193,1.0,0.3939435289597385,0.08441217587911395,0.9999861209865899,0.7858001872846219,"[2, 2, 2, 2, 2]",0.018394231769677916,0.01115355535457524,1.649181017614488,0.019868050215331497,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,15,task,2,0.001,30,5,0.10638297872340426,5,0.0210569944617219,1.1689676019618277e-11,0.02105699446245163,0.9995515192912068,1.0,0.4011255587920976,0.08564101291978402,0.999980805632672,0.7953392326418655,"[2, 2, 2, 2, 2]",0.004912021709690864,0.0017646916014563492,2.7835014943331253,0.03621201282563307,2a,2
2a,L4,model_L4.pt,depth,4,5,128,4,4,15,iso,2,0.001,30,5,0.10638297872340426,5,0.43870282076461076,7.37130309650245e-10,0.4387028209582501,0.8430035452413103,1.0,0.4011255587920976,0.08564101291978402,0.999980805632672,0.7953392326418655,"[2, 2, 2, 2, 2]",0.004912021709690864,0.0017646916014563492,2.7835014943331253,0.03621201282563307,2a,2
