selection_rank,bank_index,bank_batch_index,bank_batch_member,bank_batch_size,name,replicate,state_idx,basis_layer,certificate,sampling_mode,profile,tau_actual,log10_lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
120,119,119,0,1,keep_response_svd,keep_response_svd,1,8,not_certified,fixed_target_rich,minimal_step,7.612765789031982,0.9171531796455383,,47,40,25,41,41,,41,0.05018175448923872,0.05018175448923872,0.0,0.12855373221679844,0.39001826124983846,0.36875493837004114,2.868488779058995,1.0576624762607514,0.04715632693317457,0.003891502945345015,,,
120,119,119,0,1,keep_krr_oracle,keep_krr_oracle,1,8,not_certified,fixed_target_rich,minimal_step,7.612765789031982,0.9171531796455383,,47,40,25,41,41,,41,0.05018175448923872,0.05018175448923872,0.0,0.12855373221679844,0.39001826124983846,0.3862424231948812,3.0045212732019766,1.0097758242704793,0.04810049346459879,0.005597373220969925,,,
121,120,120,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,0.6083336472511292,-1.9039238095283508,,47,40,8,8,47,8,47,0.045670481904640604,1.5308078256729223e-29,1.0,0.013842053342760115,0.01666962379788101,0.01666962379788101,1.2042739169618801,1.0,0.3744275767606349,0.0,0.46220778816668745,0.5391522741687849,0.0
121,120,120,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,0.6083336472511292,-1.9039238095283508,,47,40,8,8,47,8,47,0.045670481904640604,1.5308078256729223e-29,1.0,0.013842053342760115,0.01666962379788101,0.014957632816424255,1.0805934962133077,1.1144560106848524,0.18565014440116018,0.4009251451206943,0.2741226935028301,0.21398432079424526,0.578844207849516
121,120,120,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,0.6083336472511292,-1.9039238095283508,,47,40,8,8,47,8,47,0.045670481904640604,1.5308078256729223e-29,1.0,0.013842053342760115,0.01666962379788101,0.06101165160096754,4.40770238996939,0.2732203335012924,0.8912099762045878,0.9375720334931291,1.006240849987977,1.0400419673392372,0.9867654517993605
121,120,120,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,0.6083336472511292,-1.9039238095283508,,47,40,8,8,47,8,47,0.045670481904640604,1.5308078256729223e-29,1.0,0.013842053342760115,0.01666962379788101,0.04931988575759949,3.5630469364861637,0.3379899110028344,0.8938155008174735,0.9049627632373657,,,
121,120,120,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,0.6083336472511292,-1.9039238095283508,,47,40,8,8,47,8,47,0.045670481904640604,1.5308078256729223e-29,1.0,0.013842053342760115,0.01666962379788101,0.037674565248530176,2.7217468619448217,0.44246360078518365,0.549302032056806,0.7030078192391424,,,
121,120,120,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,0.6083336472511292,-1.9039238095283508,,47,40,8,8,47,8,47,0.045670481904640604,1.5308078256729223e-29,1.0,0.013842053342760115,0.01666962379788101,0.014957632816424255,1.0805934962133077,1.1144560106848524,0.18565014440116018,0.4009251451206943,,,
122,121,121,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,14.473721504211426,0.07451057434082031,,47,40,31,31,47,31,47,0.04251289824288247,5.1333856802650135e-27,1.0,0.30413322190345254,0.46330488555422483,0.46330488555422483,1.5233616461055397,1.0,0.1541861808703706,0.0,0.12686871404568767,0.13803818389407002,0.0
122,121,121,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,14.473721504211426,0.07451057434082031,,47,40,31,31,47,31,47,0.04251289824288247,5.1333856802650135e-27,1.0,0.30413322190345254,0.46330488555422483,0.5988979144013651,1.9691959683098545,0.773595757162264,0.3125980040941794,0.27174985408076696,0.3041763612437512,0.30633840345244673,0.24739285696162053
122,121,121,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,14.473721504211426,0.07451057434082031,,47,40,31,31,47,31,47,0.04251289824288247,5.1333856802650135e-27,1.0,0.30413322190345254,0.46330488555422483,1.4092301236585754,4.633594826762915,0.32876453446184856,0.7422826564259073,0.7271132142285733,0.8073819893220018,0.8075141201700687,0.7504598375287832
122,121,121,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,14.473721504211426,0.07451057434082031,,47,40,31,31,47,31,47,0.04251289824288247,5.1333856802650135e-27,1.0,0.30413322190345254,0.46330488555422483,2.149819418920905,7.068676698540246,0.2155087452818615,0.9570316973775685,0.9492399014166143,,,
122,121,121,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,14.473721504211426,0.07451057434082031,,47,40,31,31,47,31,47,0.04251289824288247,5.1333856802650135e-27,1.0,0.30413322190345254,0.46330488555422483,0.6094733965588868,2.0039685002001026,0.7601724507912311,0.3298756255415958,0.32563263959276056,,,
122,121,121,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,14.473721504211426,0.07451057434082031,,47,40,31,31,47,31,47,0.04251289824288247,5.1333856802650135e-27,1.0,0.30413322190345254,0.46330488555422483,0.5988979144013651,1.9691959683098545,0.773595757162264,0.3125980040941794,0.27174985408076696,,,
123,122,122,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,12.470768928527832,0.6266470551490784,,47,40,21,21,47,21,47,0.045458534310412246,1.1380231854817746e-24,1.0,0.12013654646495966,0.17323978200757734,0.17323978200757734,1.4420239894119675,1.0,0.045187891409866,0.0,0.037068245732807086,0.03785201928605319,0.0
123,122,122,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.470768928527832,0.6266470551490784,,47,40,21,21,47,21,47,0.045458534310412246,1.1380231854817746e-24,1.0,0.12013654646495966,0.17323978200757734,0.38779380352760573,3.227941995491887,0.44673169202726826,0.14898270903000427,0.14048205127777064,0.06069143920306054,0.058066100904424746,0.06026735220640276
123,122,122,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.470768928527832,0.6266470551490784,,47,40,21,21,47,21,47,0.045458534310412246,1.1380231854817746e-24,1.0,0.12013654646495966,0.17323978200757734,6.415605544424835,53.40261338622782,0.027002873042611356,0.6770458477415554,0.6726875390802582,0.47667683133905697,0.476403411902519,0.48049822888333377
123,122,122,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,12.470768928527832,0.6266470551490784,,47,40,21,21,47,21,47,0.045458534310412246,1.1380231854817746e-24,1.0,0.12013654646495966,0.17323978200757734,12.215559249898552,101.68062599886268,0.014181895274996604,0.9256215912447472,0.9261421205214632,,,
123,122,122,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,12.470768928527832,0.6266470551490784,,47,40,21,21,47,21,47,0.045458534310412246,1.1380231854817746e-24,1.0,0.12013654646495966,0.17323978200757734,0.1546979728857413,1.2876845342883416,1.1198581259725418,0.06882405764618908,0.05456926101362034,,,
123,122,122,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,12.470768928527832,0.6266470551490784,,47,40,21,21,47,21,47,0.045458534310412246,1.1380231854817746e-24,1.0,0.12013654646495966,0.17323978200757734,0.38779380352760573,3.227941995491887,0.44673169202726826,0.14898270903000427,0.14048205127777064,,,
124,123,123,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,12.063228607177734,-1.031454861164093,,47,40,30,30,47,30,47,0.03942861675690535,1.9141267663057306e-28,1.0,0.1700349252744307,0.20672116792492473,0.20672116792492473,1.2157571016147632,1.0,0.1336086981113465,0.0,0.10186608421561522,0.12084868311005519,0.0
124,123,123,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.063228607177734,-1.031454861164093,,47,40,30,30,47,30,47,0.03942861675690535,1.9141267663057306e-28,1.0,0.1700349252744307,0.20672116792492473,0.32789291277345367,1.9283856669107564,0.6304532970120998,0.2707271115246602,0.28862672441090087,0.46705165762653106,0.4607782574845567,0.44991013708563155
124,123,123,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,12.063228607177734,-1.031454861164093,,47,40,30,30,47,30,47,0.03942861675690535,1.9141267663057306e-28,1.0,0.1700349252744307,0.20672116792492473,1.5590222184156217,9.16883526075253,0.1325966785354785,0.7771363414567171,0.7536628159633081,0.8956571844011229,0.8963117924740894,0.8850639701045953
124,123,123,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,12.063228607177734,-1.031454861164093,,47,40,30,30,47,30,47,0.03942861675690535,1.9141267663057306e-28,1.0,0.1700349252744307,0.20672116792492473,2.3500713088476526,13.821109428281959,0.08796378524628241,0.9770550356211866,0.9746347483472138,,,
124,123,123,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,12.063228607177734,-1.031454861164093,,47,40,30,30,47,30,47,0.03942861675690535,1.9141267663057306e-28,1.0,0.1700349252744307,0.20672116792492473,0.4235543757765212,2.490984573274688,0.4880628786939895,0.33763894081523954,0.26116262734995976,,,
124,123,123,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,12.063228607177734,-1.031454861164093,,47,40,30,30,47,30,47,0.03942861675690535,1.9141267663057306e-28,1.0,0.1700349252744307,0.20672116792492473,0.32789291277345367,1.9283856669107564,0.6304532970120998,0.2707271115246602,0.28862672441090087,,,
125,124,124,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,3.9920334815979004,-1.656785786151886,,47,40,27,27,47,27,47,0.04124665008720333,3.745944880645288e-29,1.0,0.13684494767163025,0.16315291528363346,0.16315291528363346,1.1922465393105426,1.0,0.09800694477483247,0.0,0.24474325212621506,0.2629042636903205,0.0
125,124,124,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,3.9920334815979004,-1.656785786151886,,47,40,27,27,47,27,47,0.04124665008720333,3.745944880645288e-29,1.0,0.13684494767163025,0.16315291528363346,0.22739650226610367,1.6617091543032974,0.7174820793536606,0.3106475690345459,0.29434635369614376,0.32338094345142276,0.31674488672106055,0.29388208058881576
125,124,124,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,3.9920334815979004,-1.656785786151886,,47,40,27,27,47,27,47,0.04124665008720333,3.745944880645288e-29,1.0,0.13684494767163025,0.16315291528363346,0.5623301844887457,4.1092506084923155,0.29013721792645253,0.7860256447000502,0.7701250059736836,0.9415579630622647,0.9447277705417433,0.8966657495082846
125,124,124,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,3.9920334815979004,-1.656785786151886,,47,40,27,27,47,27,47,0.04124665008720333,3.745944880645288e-29,1.0,0.13684494767163025,0.16315291528363346,0.6867609251323932,5.018533287617806,0.23756872197145024,0.9724462537556411,0.9683531565151711,,,
125,124,124,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,3.9920334815979004,-1.656785786151886,,47,40,27,27,47,27,47,0.04124665008720333,3.745944880645288e-29,1.0,0.13684494767163025,0.16315291528363346,0.3169558921188442,2.316168024554357,0.5147495892660625,0.4590403110675167,0.4409275142495564,,,
125,124,124,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,3.9920334815979004,-1.656785786151886,,47,40,27,27,47,27,47,0.04124665008720333,3.745944880645288e-29,1.0,0.13684494767163025,0.16315291528363346,0.22739650226610367,1.6617091543032974,0.7174820793536606,0.3106475690345459,0.29434635369614376,,,
126,125,125,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,2.1089529991149902,-1.104239821434021,,47,40,12,12,47,12,47,0.03823349866146008,1.011759941572041e-28,1.0,0.03015191512186563,0.03856852198861214,0.03856852198861214,1.2791400424393917,1.0,0.17755313792494604,0.0,0.11726808058186641,0.13205698358850174,0.0
126,125,125,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,2.1089529991149902,-1.104239821434021,,47,40,12,12,47,12,47,0.03823349866146008,1.011759941572041e-28,1.0,0.03015191512186563,0.03856852198861214,0.0394000570427876,1.306718226140647,0.9788950799418277,0.12363971763651631,0.17702237135112764,0.11947368183286264,0.09478304725671541,0.12524282825739985
126,125,125,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,2.1089529991149902,-1.104239821434021,,47,40,12,12,47,12,47,0.03823349866146008,1.011759941572041e-28,1.0,0.03015191512186563,0.03856852198861214,0.19046551854727636,6.316863050902998,0.20249608581533807,0.9767589404484844,0.9460539436584992,0.8415493353395517,0.8422380305135215,0.8236621875981757
126,125,125,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,2.1089529991149902,-1.104239821434021,,47,40,12,12,47,12,47,0.03823349866146008,1.011759941572041e-28,1.0,0.03015191512186563,0.03856852198861214,0.1691807711195307,5.610946118538382,0.22797225555475484,0.9805507312197759,0.9803179649350879,,,
126,125,125,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,2.1089529991149902,-1.104239821434021,,47,40,12,12,47,12,47,0.03823349866146008,1.011759941572041e-28,1.0,0.03015191512186563,0.03856852198861214,0.07698889947034342,2.5533668146509356,0.5009621160186731,0.4523498698170304,0.4115516845298397,,,
126,125,125,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,2.1089529991149902,-1.104239821434021,,47,40,12,12,47,12,47,0.03823349866146008,1.011759941572041e-28,1.0,0.03015191512186563,0.03856852198861214,0.0394000570427876,1.306718226140647,0.9788950799418277,0.12363971763651631,0.17702237135112764,,,
127,126,126,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,8.024283409118652,-0.5492660999298096,,47,40,30,30,47,30,47,0.04517446334280371,2.0238140544653784e-28,1.0,0.1756453503238042,0.19251490034385707,0.19251490034385707,1.096043248448955,1.0,0.07930456394277662,0.0,0.10566236118004232,0.13719419739164396,0.0
127,126,126,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,8.024283409118652,-0.5492660999298096,,47,40,30,30,47,30,47,0.04517446334280371,2.0238140544653784e-28,1.0,0.1756453503238042,0.19251490034385707,0.310070876251446,1.7653235663786535,0.6208738552657258,0.29917586625823844,0.3025910728933298,0.2927226705258324,0.2840039366391624,0.2714023972568627
127,126,126,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,8.024283409118652,-0.5492660999298096,,47,40,30,30,47,30,47,0.04517446334280371,2.0238140544653784e-28,1.0,0.1756453503238042,0.19251490034385707,1.2968897499350365,7.3835700606034,0.14844353604730123,0.9426339981671091,0.9426867642119845,0.9232084413185588,0.9227505391312409,0.9332934002858619
127,126,126,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,8.024283409118652,-0.5492660999298096,,47,40,30,30,47,30,47,0.04517446334280371,2.0238140544653784e-28,1.0,0.1756453503238042,0.19251490034385707,1.2705394728357788,7.233550278977068,0.1515221718489184,0.9689207129488043,0.969804272055746,,,
127,126,126,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,8.024283409118652,-0.5492660999298096,,47,40,30,30,47,30,47,0.04517446334280371,2.0238140544653784e-28,1.0,0.1756453503238042,0.19251490034385707,0.309060196770621,1.7595694745170596,0.6229042185161688,0.40013068184697564,0.3824744161616129,,,
127,126,126,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,8.024283409118652,-0.5492660999298096,,47,40,30,30,47,30,47,0.04517446334280371,2.0238140544653784e-28,1.0,0.1756453503238042,0.19251490034385707,0.310070876251446,1.7653235663786535,0.6208738552657258,0.29917586625823844,0.3025910728933298,,,
128,127,127,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,2.2243359088897705,-1.8494161367416382,,47,40,23,23,47,23,47,0.04703471711952733,2.5330666459765823e-29,1.0,0.08359532691421606,0.0720043048881729,0.0720043048881729,0.8613436605381345,1.0,0.18279298653227163,0.0,0.17938792728020503,0.2505911793633636,0.0
128,127,127,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,2.2243359088897705,-1.8494161367416382,,47,40,23,23,47,23,47,0.04703471711952733,2.5330666459765823e-29,1.0,0.08359532691421606,0.0720043048881729,0.07953619280766881,0.95144305003182,0.9053023830583743,0.2733166164025725,0.27800392143811553,0.30703297308551897,0.25522453447316434,0.3153037614341084
128,127,127,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,2.2243359088897705,-1.8494161367416382,,47,40,23,23,47,23,47,0.04703471711952733,2.5330666459765823e-29,1.0,0.08359532691421606,0.0720043048881729,0.1502745645270655,1.7976431228180303,0.47915164562133483,0.882602739612983,0.8853989209392252,0.8004060645397088,0.8169103321020179,0.7461157843895708
128,127,127,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,2.2243359088897705,-1.8494161367416382,,47,40,23,23,47,23,47,0.04703471711952733,2.5330666459765823e-29,1.0,0.08359532691421606,0.0720043048881729,0.14212944814517137,1.7002080545844616,0.5066107399124461,0.9642394932045776,0.9604480074270663,,,
128,127,127,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,2.2243359088897705,-1.8494161367416382,,47,40,23,23,47,23,47,0.04703471711952733,2.5330666459765823e-29,1.0,0.08359532691421606,0.0720043048881729,0.10991036091786606,1.314790730236081,0.6551184464036139,0.4855000588145493,0.568381387942702,,,
128,127,127,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,2.2243359088897705,-1.8494161367416382,,47,40,23,23,47,23,47,0.04703471711952733,2.5330666459765823e-29,1.0,0.08359532691421606,0.0720043048881729,0.07953619280766881,0.95144305003182,0.9053023830583743,0.2733166164025725,0.27800392143811553,,,
129,128,128,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,14.720426559448242,0.7695403099060059,,47,40,30,30,46,30,41,0.04418866673797154,0.006250755528738769,1.0,0.29266340319979384,0.49522847784072976,0.49522847784072976,1.6921435082973115,1.0,0.06680886497462689,0.0,0.07546104927032116,0.07740260542478619,0.0
