exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2a,H8,model_H8.pt,head,8,5,128,8,8,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.0,133,14.777777777777779,64.88401677013886,1.6715590086702414,75.53922331777628,0.010163875735298193,0.0011615583812370268,0.009814764868501162,0.9999046011068522,0.999998650782127,0.01139507717205132,0.006514736144910949,0.011445383613267225,0.00637223620230016,0.9999960778855662,0.8888654660991058,0.9999951847551592,0.8888688156037775,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.008125025050450763,0.0069881984533737675,1.1626780642624934,0.00804781260283084
2a,H8,model_H8.pt,head,8,5,128,8,8,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.222222222222221,133,14.777777777777779,69.29625197055395,3.319788903430803,149.58647934886767,0.00859087549448083,0.0006165444056496265,0.008631882656713767,0.9999257405982087,0.9999996198729959,0.011199232481549925,0.006468427168048051,0.010605420718864141,0.0061831074412849844,0.9999976709017355,0.8888649522125776,0.9999978393571818,0.8888692406402723,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.0017195005987948632,0.002325036553197062,0.7395585228242751,0.01245067972755586
2a,H8,model_H8.pt,head,8,5,128,8,8,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.222222222222221,134,14.88888888888889,151.56232828932627,3.3120334508335962,179.1190479634011,0.01102273565791003,0.0026760078290163506,0.011675143283493509,0.9998629782752182,0.999992838982099,0.025002406429100326,0.012682953214638889,0.02023240095481621,0.010410054043661325,0.999990350533742,0.8887943756518919,0.9999930999028873,0.8888357104206202,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.013909455940925974,0.007993722949041385,1.7400472883031315,0.02320069561698644
2a,H8,model_H8.pt,head,8,5,128,8,8,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.666666666666666,135,15.0,69.69293366247146,1.1527226554105565,72.83260158191442,0.009136648545681645,0.002374060223865561,0.00893927391394684,0.9999198869252307,0.9999943638380535,0.017759074209161636,0.009516018092748236,0.019346125913682878,0.00976514855460817,0.9999934782646256,0.8888366435597269,0.9999941146303972,0.8888428218638177,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[7, 16, 16, 16, 16, 16, 16, 16, 16]",0.020474705992288733,0.018093689975535822,1.131593722450879,0.008107819711166793
2a,H8,model_H8.pt,head,8,5,128,8,8,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.777777777777779,135,15.0,59.00142716597017,1.1220240848998626,70.79115786894664,0.005919506966055597,0.0011649209278861141,0.005970260006399434,0.9999641899586241,0.9999986429592318,0.02030939539201342,0.010439081089079824,0.019179753065109703,0.009760275812130953,0.9999934199310326,0.8888237344806293,0.9999947190928743,0.8888399521247418,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[7, 16, 16, 16, 16, 16, 16, 16, 16]",0.009576563865209331,0.009507174019662017,1.0072986825952495,0.011843386884460308
2a,H8,model_H8.pt,head,8,5,128,8,8,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.333333333333334,133,14.777777777777779,26.204636025815326,0.6388945768913938,29.094620303147728,0.008985652702294513,0.0007567847740952239,0.008900338952726227,0.9999198639338692,0.9999994272768057,0.013170949782997958,0.007573811306490446,0.012497765909616371,0.007050922438712908,0.9999957230100964,0.8888561051517647,0.9999954655223707,0.8888634584124938,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.01465011739780131,0.014639476940244135,1.0007268331785766,0.003432335373497364
2a,H8,model_H8.pt,head,8,5,128,8,8,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.0,133,14.777777777777779,32.921989111330156,1.0693933629085934,48.258104965873166,0.006898732872573839,0.0014467420842049,0.007048526971292505,0.9999501783652883,0.9999979069373418,0.01403130444612587,0.007497226739021022,0.012566279798514235,0.006653838704143978,0.9999951825922583,0.8888564579871682,0.9999963586724187,0.8888669189484955,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.015082951664003474,0.016920154541715467,0.8914192613795284,0.008315913400962459
2a,H8,model_H8.pt,head,8,5,128,8,8,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.11111111111111,133,14.777777777777779,244.98383151408876,6.045699846631968,272.2691638134868,0.009215742666223553,0.0016529186714942937,0.00927843725616752,0.9999135373206658,0.9999972678598654,0.015207520086187611,0.007783306516346765,0.013905098041955449,0.0069282820029387925,0.9999950252803942,0.8888535438513233,0.9999965095359438,0.8888652654026484,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.014871660645465721,0.017266132570905587,0.8613197300781364,0.014649024905709889
2a,H8,model_H8.pt,head,8,5,128,8,8,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.0,133,14.777777777777779,127.96370407400933,4.246340018415037,279.0162143322186,0.011218107524151704,0.0006813835830141894,0.011192708168933628,0.9998754564769612,0.9999995357164128,0.006684259458120135,0.004167324828852144,0.006886555140005358,0.0041650266847977945,0.9999974888033532,0.888879223748674,0.9999966611134097,0.8888798835687557,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.006155248729458052,0.000861772084867771,7.142548288045909,0.011898047147647379
2a,H8,model_H8.pt,head,8,5,128,8,8,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.88888888888889,133,14.777777777777779,45.019017302750406,1.2621641162162476,57.09594730656493,0.007695380702690136,0.0006416446905906741,0.007704494055121513,0.9999408622185496,0.999999588292091,0.010515702728869985,0.006190276817297747,0.010487247078286696,0.006190940215938772,0.9999973753736785,0.8888665158455655,0.9999977096404542,0.8888685655810082,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.008433772375375601,0.011010868801182641,0.7659497654235747,0.007956874820654427
2a,H8,model_H8.pt,head,8,5,128,8,8,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.444444444444445,144,16.0,0.5197356647441791,0.014380548455490048,1.9262427368381638,0.015141990934642788,0.005764778663830278,0.016110472826042138,0.9997399793723071,0.9999667673269571,0.03678823273441074,0.018192913649746217,0.035293631426596916,0.016514041735551918,0.9999799131875714,0.888698291941634,0.9999849531302467,0.8887543146920935,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 16, 16, 16, 16, 16, 16, 16]",0.005035532790771291,0.004090938032350598,1.2308993074329073,0.008383079573615925
2a,H8,model_H8.pt,head,8,5,128,8,8,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.666666666666666,133,14.777777777777779,758.2510544884805,19.66714072576368,885.0845837823018,0.007332377721850293,0.0005764821488849794,0.007350384712063743,0.9999456995716078,0.999999667668332,0.01081452592859296,0.00668308607936513,0.009992795297517027,0.006389196186673849,0.9999983434030755,0.888865050465098,0.9999980513860709,0.8888686425903671,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007438109563642492,0.004691330687145301,1.5855010144613404,0.007781824088249579
