n_ctx,n_tgt,cap,r_T,r_T_strict,r_T_over_cap,r_T_strict_over_cap,rank_tau_task,krr_risk_total,krr_signal_total,krr_risk_per_tgt,krr_signal_per_tgt,krr_risk_over_signal,top_sval,tail_at_32,tail_at_48,tail_at_64,participation_rank,entropy_rank,episode
256.0,64.0,64.0,29.0,44.0,0.453125,0.6875,0.03522188494386658,1.549498339579283,62.450501660421295,0.024210911555926296,0.9757890884440827,0.024811623579979503,6.241146875483766,0.027967180974837143,0.00550816005287919,0.0,2.4487703024147973,4.664783560278407,21
256.0,64.0,64.0,28.0,43.0,0.4375,0.671875,0.034574281726214906,1.4943610109081196,62.50563898909055,0.02334939079543937,0.9766506092045398,0.023907619137673555,6.27415762431533,0.024687535388266613,0.005332919215130921,0.0,2.4032357472591923,4.5125186998867175,22
256.0,64.0,64.0,30.0,42.0,0.46875,0.65625,0.030514820477424973,1.170086836963578,62.82991316303773,0.018282606827555906,0.9817173931724645,0.018623085375389484,6.442331545533258,0.02489708336795824,0.004328626566180433,0.0,2.2101196672424503,4.153181859653841,23
256.0,64.0,64.0,30.0,42.0,0.46875,0.65625,0.029098872065734915,1.0657838459231606,62.934216154078115,0.016652872592549384,0.9833471274074705,0.016934887109960155,6.425973992068083,0.023436280058211568,0.004583521282763901,0.0,2.229343836858892,4.109876856223727,24
256.0,64.0,64.0,30.0,45.0,0.46875,0.703125,0.033567187391665435,1.4104628179991094,62.58953718200097,0.022038481531236085,0.9779615184687651,0.02253512138774366,6.241516470016259,0.027013990072751362,0.006198113784867992,0.0,2.457922565501749,4.669919964619538,25
256.0,64.0,64.0,28.0,43.0,0.4375,0.671875,0.039009516900136376,1.8902993107130206,62.10970068928914,0.029535926729890947,0.9704640732701428,0.030434848175640516,6.1995817674593985,0.02725614995830833,0.0046481189874548546,0.0,2.4783383039536884,4.704449215490339,26
256.0,64.0,64.0,32.0,45.0,0.5,0.703125,0.03433238245341934,1.4740034551983219,62.52599654480268,0.02303130398747378,0.9769686960125419,0.023574249698557124,6.1911884304929705,0.03187131967608689,0.0062151746314920275,0.0,2.5230999379084644,4.824822772709932,27
256.0,64.0,64.0,28.0,42.0,0.4375,0.65625,0.03492231911370821,1.5238780471282056,62.47612195287103,0.023810594486378213,0.9761894055136099,0.024391367445593393,6.335809382015718,0.025120392239647495,0.004310396263937921,0.0,2.3193702245719368,4.361791140942069,28
256.0,64.0,64.0,28.0,43.0,0.4375,0.671875,0.03436087092650758,1.476394225862874,62.52360577413589,0.023068659779107405,0.9769313402208732,0.023613389016562278,6.35386695660753,0.025389301366464608,0.004876004080421786,0.0,2.302931629369716,4.3383572895588465,29
256.0,64.0,64.0,29.0,43.0,0.453125,0.671875,0.03316397405287404,1.3775059679269448,62.622494032072375,0.021523530748858512,0.9784764692511309,0.021996983499594048,6.275648818989745,0.025372161775397365,0.005192617245362171,0.0,2.4100973116126245,4.525062541123647,30
256.0,64.0,64.0,30.0,43.0,0.46875,0.671875,0.030520708527508687,1.1705301740722707,62.82946982592661,0.01828953396987923,0.9817104660301033,0.01863027298042283,6.398791271006429,0.025685514095366645,0.005123192487837933,0.0,2.259604840134549,4.201292228490011,31
256.0,128.0,128.0,37.0,53.0,0.2890625,0.4140625,0.03473461549694733,3.01585129461907,124.98414870537894,0.023561338239211485,0.976438661760773,0.02412987027441547,8.86208332163139,0.04335300770907891,0.015709428786176084,0.003381506247227489,2.42255497681615,4.718742331136095,0
256.0,128.0,128.0,38.0,53.0,0.296875,0.4140625,0.0313727650405321,2.4710385754499096,125.52896142454523,0.01930498887070242,0.9806950111292596,0.01968500772576867,8.94042105538793,0.04245769495209093,0.015183066413456094,0.003605406028978008,2.364801068404753,4.563665903171303,1
256.0,128.0,128.0,35.0,53.0,0.2734375,0.4140625,0.036430904334662985,3.3098034860110728,124.69019651398422,0.025857839734461506,0.9741421602655017,0.026544215812827322,8.761910406743961,0.042241184630564234,0.014850735604670163,0.0034977317703687653,2.509233387442865,4.889752332588558,2
256.0,128.0,128.0,36.0,53.0,0.28125,0.4140625,0.03539621851402521,3.1289982933998703,124.8710017066045,0.024445299167186487,0.9755547008328477,0.025057845701852415,8.827399085550452,0.04251705489327129,0.01572262648615136,0.003276975345086313,2.452180993883914,4.773070415876494,3
256.0,128.0,128.0,37.0,54.0,0.2890625,0.421875,0.0353889153055447,3.1277387783721764,124.87226122162907,0.024435459206032628,0.9755645407939771,0.025047506530060312,8.876955798460504,0.04413236239724325,0.016070608308987055,0.003912638147359512,2.4080875078840824,4.7513331994512455,4
256.0,128.0,128.0,36.0,53.0,0.28125,0.4140625,0.033467938448235875,2.804633863474401,125.19536613652126,0.021911202058393756,0.9780887979415723,0.022402058079498098,8.942650570169578,0.04159246552021473,0.015147216645664496,0.0032153694613137464,2.351328454834834,4.5417094977375,5
256.0,128.0,128.0,35.0,52.0,0.2734375,0.40625,0.03329597070902272,2.776509492023547,125.22349050797412,0.021691480406433962,0.9783085195935478,0.022172433309121976,8.960459886911043,0.03825721297157452,0.013598745665798549,0.0028944825429959476,2.3334326203621067,4.464637523201939,6
256.0,128.0,128.0,35.0,52.0,0.2734375,0.40625,0.03351738032044366,2.812744275839563,125.18725572415487,0.021974564654996587,0.9780254353449599,0.02246829567090528,8.96653483480442,0.03933060786516651,0.014348059114759499,0.0031615577282105485,2.328916702959228,4.488132864397428,7
256.0,128.0,128.0,37.0,54.0,0.2890625,0.421875,0.035905736903661375,3.217448079771156,124.78255192023184,0.025136313123212156,0.9748636868768112,0.025784438851899003,8.838282554680282,0.04554342817554011,0.01602923868826843,0.0038402785415191727,2.4379449790853402,4.764898361434988,8
256.0,128.0,128.0,38.0,54.0,0.296875,0.421875,0.033881270136766645,2.872772164809952,125.12722783519052,0.02244353253757775,0.977556467462426,0.022958809321611106,8.823176362711292,0.04705207841966669,0.016788639968354765,0.0044410352802922845,2.4652248096503273,4.82921304921021,9
256.0,128.0,128.0,38.0,54.0,0.296875,0.421875,0.03626090812648891,3.2797763474355137,124.72022365256602,0.02562325271433995,0.974376747285672,0.026297069163153386,8.723497158194904,0.04823519085895927,0.017820825477069993,0.004003830056154768,2.5536825643295678,5.020661585884405,10
256.0,128.0,128.0,35.0,52.0,0.2734375,0.40625,0.03731394079744639,3.4677988358617924,124.53220116413684,0.027092178405170253,0.972907821594819,0.027846603556706682,8.864873783707633,0.04352691809936522,0.014885134569628249,0.003317183350622222,2.4041690232607213,4.6727733340833755,11
256.0,128.0,128.0,36.0,52.0,0.28125,0.40625,0.03363418183886249,2.8319476811581827,125.16805231884399,0.022124591259048303,0.9778754087409687,0.022625163759393354,8.85609640360104,0.04065644937104129,0.014998177926604128,0.0031927231876987478,2.4308084976929103,4.685539232149694,12
256.0,128.0,128.0,38.0,54.0,0.296875,0.421875,0.03428712980170488,2.940419051032681,125.05958094896833,0.02297202383619282,0.9770279761638151,0.023512145400779182,8.78274971812388,0.04555943204558059,0.017286470494571354,0.003795015791534785,2.502662042427224,4.8697103822305206,13
256.0,128.0,128.0,37.0,52.0,0.2890625,0.40625,0.027473026536133673,1.9034704579965722,126.09652954200209,0.01487086295309822,0.9851291370468913,0.015095343741102099,9.23380752872837,0.035907853906350096,0.013343738824274915,0.0029504426650776654,2.1200372742229554,3.9756530475618588,14
256.0,128.0,128.0,37.0,52.0,0.2890625,0.40625,0.03237528943505208,2.628192681473602,125.37180731851939,0.020532755324012514,0.9794672446759327,0.020963187320067897,8.90514285005456,0.04177722844128494,0.014457220242264477,0.003634188901132209,2.3901352312792254,4.599957013292379,15
256.0,128.0,128.0,34.0,51.0,0.265625,0.3984375,0.0343625363021634,2.9530680818615647,125.04693191814135,0.023070844389543474,0.9769291556104793,0.02361567802234995,9.00049994308919,0.03793541881850435,0.013041050900737226,0.0027562720807019075,2.290376722587596,4.358461668009857,16
256.0,128.0,128.0,39.0,53.0,0.3046875,0.4140625,0.0328133250623167,2.6982830139908947,125.30171698600977,0.021080336046803864,0.9789196639532013,0.021534286032905223,8.866702287608927,0.04519282164102395,0.017088783788662264,0.003836253233695708,2.428831779613556,4.731521617748484,17
256.0,128.0,128.0,36.0,52.0,0.28125,0.40625,0.031370728809285785,2.4707240145189626,125.52927598548514,0.019302531363429395,0.9806974686366027,0.019682452520515065,9.00758399711404,0.038296600677228086,0.013505362610249056,0.003002292273796403,2.297426098870747,4.35137841372908,18
256.0,128.0,128.0,38.0,54.0,0.296875,0.421875,0.034998697642322205,3.0607830185167457,124.93921698148309,0.023912367332162076,0.9760876326678366,0.024498176733173796,8.899700369648468,0.04771341061792246,0.016874785123102864,0.004013193478572593,2.3857729389883735,4.675218824434736,19
256.0,128.0,128.0,39.0,53.0,0.3046875,0.4140625,0.03326548262306109,2.7715371403456817,125.22846285965903,0.021652633908950638,0.9783473660910862,0.022131846682903585,8.810438795254855,0.04542235271515385,0.016677980012472293,0.003820971464953937,2.4790508919136944,4.813872239364031,20
256.0,128.0,128.0,38.0,53.0,0.296875,0.4140625,0.03276650462229684,2.6907500489157625,125.30924995108282,0.021021484757154395,0.9789785152428345,0.021472876503260005,8.892551208088298,0.04345890005069932,0.01617545105700935,0.003608850995948215,2.4022176585926798,4.636136771354271,21
256.0,128.0,128.0,36.0,52.0,0.28125,0.40625,0.03288707517652591,2.7101686817184167,125.28983131828087,0.02117319282592513,0.9788268071740693,0.02163119427332933,8.933863599699453,0.03924338016572611,0.014595524166729573,0.0031099272495590147,2.3608982591945042,4.523562126219927,22
256.0,128.0,128.0,35.0,52.0,0.2734375,0.40625,0.03503721152891942,3.0673616087459985,124.93263839125333,0.023963762568328113,0.9760362374316667,0.024552123834444876,8.886467669266564,0.0407811407439561,0.013788311540922969,0.003321375236196288,2.3952194907966033,4.643972040170827,23
256.0,128.0,128.0,36.0,53.0,0.28125,0.4140625,0.03599135613104086,3.232422784464195,124.7675772155379,0.025253303003626524,0.9747466969963898,0.025907554323028246,8.834356126611251,0.04212616377247331,0.015323564061503892,0.003490553950032138,2.4401708563522817,4.7253517346205705,24
256.0,128.0,128.0,37.0,53.0,0.2890625,0.4140625,0.03521627129876478,3.098032832016789,124.90196716798565,0.024203381500131165,0.9757966184998879,0.024803715283764075,9.001267086095105,0.04445740679742857,0.014961459594841398,0.003253100691808967,2.2893540085242625,4.45147391425855,25
256.0,128.0,128.0,37.0,53.0,0.2890625,0.4140625,0.03355851183092319,2.8194997827741495,125.18050021722814,0.022027342052923043,0.9779726579470949,0.022523474326124233,8.823462356008333,0.04223773759333342,0.01516879562171722,0.003393239147143773,2.4633458990977823,4.752566743693984,26
256.0,128.0,128.0,35.0,53.0,0.2734375,0.4140625,0.03760340705845486,3.520325579794441,124.47967442020563,0.02750254359214407,0.9724974564078565,0.028280324448077054,8.922118803758348,0.04314914171850037,0.015208388499849842,0.003383425754299697,2.34852231886436,4.5934272808799745,27
256.0,128.0,128.0,35.0,51.0,0.2734375,0.3984375,0.033657077531327954,2.8357191139103484,125.1642808860901,0.022154055577424597,0.9778459444225789,0.02265597735899642,8.97778661384409,0.038943018122758355,0.013125120217122454,0.0030868291275804377,2.317075639932999,4.45907367251667,28
256.0,128.0,128.0,38.0,53.0,0.296875,0.4140625,0.033235195084448804,2.7666016160541176,125.23339838395363,0.021614075125422794,0.9783859248746377,0.022091563846027396,8.786824142980574,0.045171096059648155,0.0158387638919328,0.004184409975719092,2.5048952327523457,4.890203843958458,29
256.0,128.0,128.0,34.0,52.0,0.265625,0.40625,0.03497224780586653,3.056268889057833,124.94373111094,0.02387710069576432,0.9761228993042188,0.024461162331898725,8.998898259924868,0.037914302084610066,0.014108601751937582,0.0026447036552292224,2.289351372981513,4.380647321181519,30
256.0,128.0,128.0,38.0,55.0,0.296875,0.4296875,0.039450155897049456,3.863897084386424,124.13610291561315,0.03018669597176894,0.9698133040282277,0.03112629600603012,8.65015242890738,0.05210424819125846,0.019767612306492495,0.004650431235018656,2.611598905530748,5.209100632523163,31
256.0,256.0,256.0,41.0,56.0,0.16015625,0.21875,0.03628760163044245,6.5689659856777824,249.43103401432526,0.025660023381553838,0.9743399766184581,0.02633580064179379,12.505876789956185,0.052658774057296714,0.021580727794259978,0.005601918176938439,2.431758031200063,4.777478216805573,0
256.0,256.0,256.0,42.0,56.0,0.1640625,0.21875,0.034216335263255855,5.857133241109696,250.14286675889764,0.02287942672308475,0.9771205732769439,0.02341515197695052,12.64746354982425,0.053356819657458324,0.022391752647810067,0.00592392531383084,2.349604768649448,4.611653258907578,1
256.0,256.0,256.0,41.0,56.0,0.16015625,0.21875,0.03450558087445828,5.954264639929449,250.0457353600619,0.02325884624972441,0.9767411537502418,0.023812702229675617,12.687235959522905,0.05273505972215598,0.021957781159709127,0.005732408370310519,2.3228761588867064,4.573009727909916,2
256.0,256.0,256.0,42.0,57.0,0.1640625,0.22265625,0.03603393458378796,6.4797632884403455,249.52023671155365,0.0253115753454701,0.9746884246545064,0.025968888831774197,12.546546509128357,0.055124240150903225,0.02328712491394227,0.006207953722064996,2.4088873647703277,4.786306308123492,3
256.0,256.0,256.0,42.0,57.0,0.1640625,0.22265625,0.036355627311175476,6.592982900741161,249.40701709926373,0.02575383945602016,0.9742461605439989,0.02643463274378176,12.500119191466732,0.05630910309316463,0.023712730944186612,0.006327675583501183,2.4394508183028076,4.856452529327204,4
256.0,256.0,256.0,42.0,56.0,0.1640625,0.21875,0.03187186480616776,5.097416012019867,250.90258398798335,0.019911781296952605,0.98008821870306,0.0203163153244527,12.692979327148507,0.050804593249502296,0.021919900202605556,0.005633994582388705,2.3301330860588854,4.519298255997464,5
256.0,256.0,256.0,40.0,55.0,0.15625,0.21484375,0.034347137785978525,5.900966029200322,250.09903397079992,0.023050648551563756,0.9769493514484372,0.02359451748177988,12.619693782339294,0.049393396803451346,0.020567996405528397,0.005224089256503884,2.366789653541223,4.622455212829066,6
256.0,256.0,256.0,44.0,57.0,0.171875,0.22265625,0.033013307625431546,5.461138277756505,250.53886172225359,0.021332571397486347,0.9786674286025531,0.02179756960742753,12.562980650445725,0.05777558438555206,0.02451315618939612,0.007061999326343969,2.4145711550050875,4.788457787884482,7
256.0,256.0,256.0,42.0,56.0,0.1640625,0.21875,0.0342377554014027,5.86430086988809,250.13569913010807,0.02290742527300035,0.9770925747269846,0.023444477898525596,12.605776802105918,0.052056898143841804,0.022411196769925784,0.00563276318284147,2.3768029098969277,4.659100424820118,8
256.0,256.0,256.0,41.0,55.0,0.16015625,0.21484375,0.03293366540736311,5.435379628111765,250.56462037188254,0.02123195167231158,0.9787680483276662,0.021692526343282906,12.658452409615359,0.049241483219605704,0.020424180750740824,0.005333646331058949,2.3466599849468377,4.553365079567305,9
256.0,256.0,256.0,43.0,56.0,0.16796875,0.21875,0.03564605810266726,6.344453747064285,249.65554625293805,0.024783022449469862,0.9752169775505393,0.025412829165174598,12.398329992545483,0.05732607438773251,0.02518195009545439,0.006492672843351546,2.5152978077412214,5.002074221700793,10
256.0,256.0,256.0,41.0,57.0,0.16015625,0.22265625,0.03608607323868103,6.4980520935763755,249.5019479064113,0.025383015990532717,0.9746169840094191,0.02604409363574902,12.423726338487473,0.054934530434848,0.022563655328116317,0.006458024011683729,2.493047524563969,4.939265850322675,11
256.0,256.0,256.0,41.0,56.0,0.16015625,0.21875,0.035477426789287385,6.286038620277574,249.71396137972903,0.024554838360459273,0.9754451616395665,0.02517295623178492,12.45066728039843,0.05251670753971429,0.022610430923658987,0.005594844460219209,2.476509519673259,4.879999289004384,12
256.0,256.0,256.0,41.0,55.0,0.16015625,0.21484375,0.03303348154029463,5.467672152387166,250.532327847612,0.02135809434526237,0.9786419056547344,0.021824218053459726,12.690144231521307,0.04844265776804419,0.020644762290151338,0.004923816277159519,2.3266126325335854,4.519254713530422,13
256.0,256.0,256.0,45.0,57.0,0.17578125,0.22265625,0.034698922734941864,6.019604121604272,249.98039587839918,0.023514078600016686,0.9764859213999968,0.024080304779309305,12.376233073735898,0.059496439751854285,0.026822141335386376,0.007166354439885305,2.5369296314145062,5.054984685441265,14
256.0,256.0,256.0,44.0,56.0,0.171875,0.21875,0.03408266334144024,5.812495902208813,250.18750409779852,0.022705062118003175,0.9772949378820255,0.02323255880891909,12.49812787247255,0.057553180794638566,0.024492280286701248,0.006884194967315972,2.453902163838067,4.8695335642878605,15
256.0,256.0,256.0,42.0,55.0,0.1640625,0.21484375,0.032671642941274004,5.351035820251014,250.6489641797475,0.020902483672855524,0.9790975163271387,0.021348725049641987,12.646862261462315,0.04972495838494477,0.02151689174579615,0.005347486213729191,2.3564267523507323,4.581804830755975,16
256.0,256.0,256.0,40.0,54.0,0.15625,0.2109375,0.03271558942963022,5.365138919262745,250.63486108074,0.020957573903370098,0.9790424260966406,0.021406195834562644,12.76864186292526,0.04503091098270576,0.018504942839202843,0.004309703137070714,2.2755198725116035,4.3622219563731655,17
256.0,256.0,256.0,43.0,55.0,0.16796875,0.21484375,0.03295235948208756,5.441420732458472,250.55857926753777,0.021255549736165905,0.9787444502638194,0.021717159908734514,12.61256149673605,0.052962007487228645,0.02239973730570397,0.005748186676893652,2.3801326466030983,4.666644260066959,18
256.0,256.0,256.0,41.0,56.0,0.16015625,0.21875,0.036424828952581145,6.6174563914641364,249.38254360853497,0.025849439029156783,0.9741505609708397,0.026535363284495874,12.50608088416697,0.05315572085484367,0.022644413982751205,0.005612727971215898,2.4325699451737055,4.7886454075338,19
256.0,256.0,256.0,42.0,56.0,0.1640625,0.21875,0.03370175551751711,5.686170625144196,250.31382937486103,0.022211604004469514,0.9777883959955509,0.022716166499249898,12.529313229145245,0.05490511793438386,0.02188442132694114,0.006435239632590495,2.4325371860996303,4.78613756248933,20
256.0,256.0,256.0,41.0,56.0,0.16015625,0.21875,0.03724808370179888,6.911797772716064,249.08820222728866,0.026999210049672127,0.9730007899503463,0.0277483947891243,12.300757396205519,0.0544336277935916,0.023940221109846792,0.00593096858538935,2.5734642437176447,5.074704478026486,21
256.0,256.0,256.0,41.0,54.0,0.16015625,0.2109375,0.03032689707182056,4.62391569406127,251.37608430594375,0.018062170679926836,0.9819378293200928,0.018394413720095964,12.90738862218648,0.04465245202480981,0.018364983486637537,0.004412718858886382,2.1999299928391007,4.199794749296726,22
256.0,256.0,256.0,42.0,55.0,0.1640625,0.21484375,0.03139210050485381,4.948052988190702,251.05194701182552,0.01932833198511993,0.9806716680149434,0.019709279482136858,12.765719833810687,0.04928983243436435,0.0199513992636783,0.005388085106453883,2.2844224012907905,4.415899796681698,23
256.0,256.0,256.0,42.0,55.0,0.1640625,0.21484375,0.03267773797285401,5.352990771398745,250.64700922860416,0.020910120200776348,0.979089879799235,0.021356691180450093,12.596511116837586,0.051003280917177145,0.022055535116566667,0.005404258719968371,2.390689299474265,4.660454218521315,24
256.0,256.0,256.0,43.0,57.0,0.16796875,0.22265625,0.03568440921382798,6.3577736885402665,249.64222631147874,0.024835053470860416,0.9751649465292138,0.025467541218798632,12.449282158174405,0.057908726188316086,0.02571438874326187,0.006686958042642049,2.4790335567541,4.9352555603454356,25
256.0,256.0,256.0,41.0,55.0,0.16015625,0.21484375,0.03451900306191558,5.958789948224537,250.04121005177507,0.023276523235252096,0.9767234767647464,0.023831231447770745,12.549123841451495,0.05176828500851955,0.021395069342019554,0.0056020572311691165,2.4136324335343713,4.726785787468095,26
256.0,256.0,256.0,42.0,55.0,0.1640625,0.21484375,0.0346625178651403,6.0072758856576955,249.9927241143449,0.023465921428350373,0.9765340785716597,0.024029802895023402,12.49996317221472,0.053635126250155485,0.022269951046797336,0.005955571158117486,2.4473535310996195,4.820883512874456,27
256.0,256.0,256.0,43.0,55.0,0.16796875,0.21484375,0.03264763381543747,5.343338263291813,250.65666173669885,0.020872415090983646,0.9791275849089799,0.021317359874937925,12.5726529093849,0.05224685633455143,0.022665797544481288,0.005920785189913702,2.407234573357026,4.709569556256481,28
256.0,256.0,256.0,41.0,55.0,0.16015625,0.21484375,0.034018452064847764,5.791110180540007,250.20888981945743,0.0226215241427344,0.9773784758572556,0.023145101617766898,12.617753998922046,0.05053850984706057,0.021252230558764126,0.005441229817689285,2.3689529872267876,4.621376323827744,29
256.0,256.0,256.0,42.0,56.0,0.1640625,0.21875,0.03443162289104722,5.9293582424158835,250.07064175757404,0.023161555634437045,0.9768384443655236,0.02371073309822573,12.578300820150513,0.05391280217191403,0.02308339564978505,0.005888357139813578,2.3946771011781345,4.69987305794229,30
256.0,256.0,256.0,41.0,56.0,0.16015625,0.21875,0.034287662484723605,5.881016634448544,250.11898336554327,0.022972721228314626,0.9770272787716534,0.02351287597332645,12.625507797360498,0.05024909629345833,0.022346465136568596,0.005450802388934934,2.3615621841402703,4.5989887788460795,31
