exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
rbf,rbf_l3,model_rbf_fixed_l3.pt,10,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,15.0,0.0,16.0,2.7092208287799426e-35,2.561325002261455,2.831507733653427e-12,0.0,0.0,0.0,0.0,"[2.1070801524435154e-12, 2.3258650744242293e-13, 2.2641730897751873e-13, 2.01571025068198e-13, 1.9723537376408155e-13, 1.8293552006975737e-13, 1.799749109070657e-13, 1.723871763237e-13]",0.4065523489101015,0.214706003918917,0.0506897328638206,3.3916354464955383,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15]","[0.32533714369243655, 0.4065523489101015, 0.20740170928409218, 0.16711438189640898, 0.13660272465541418, 0.11155238240208956, 0.19971311203612332, 0.04366061620713405, 0.1485286378015706, 0.13025772577409367, 0.3590675547524025, 0.2140751453109351, 0.31876378910785974, 0.0506897328638206, 0.24388920582614657, 0.3720898521820429]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,10,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,3.0,3.0,2.5095636836570514,2.727031626863127,2.9387001369581744,0.9999999999998842,0.9999999999998842,7.608189555113872e-13,7.608189555113872e-13,"[1.4714014163366465, 1.074961349502281, 0.8602522846289691, 1.6473341715084387e-12, 2.11557385277637e-13, 1.7617312776317344e-13, 1.6908344351479047e-13, 1.6007384874147683e-13]",0.0031951265900976127,0.002509815938929565,0.0,0.0,[],"[0.0031951265900976127, 0.0025087062720292076, 0.0018256149546618749]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,10,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,11.868071763914658,16.839124684074683,14.558221021362346,0.6355558707671207,0.9671364500915329,0.6207501520833035,0.6036920814727278,"[6.295741706322413, 5.8746436469287495, 5.46529048284297, 4.184992627647302, 3.8118009430708426, 3.554172974242311, 3.458776963888822, 3.2331129555174494]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,15.0,2.0,16.0,1.0614910080061026,1.1952925287314176,279.96729382101245,0.9981124649948754,0.9547393911786782,0.21693942205819297,0.04344577085430383,"[391.0936769848086, 40.591155131511094, 37.515325650737715, 30.479159815096924, 18.400590637007625, 13.651100551799896, 6.663035955793648, 5.630657334037515]",0.5727031763575032,0.14214246793850155,0.05051935510894239,2.2308651651694777,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[0.5727031763575032, 0.2265670052897127, 0.20958645404975493, 0.18884917709206467, 0.19812728097077986, 0.14395181104412366, 0.12412732925938204, 0.08218608706574022, 0.08259982017129407, 0.05494700181171008, 0.09408926984289671, 0.06257927362556309, 0.05862254873587361, 0.08140957474413663, 0.05051935510894239, 0.04341432184654656]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,6.0,14.0,16.0,1.3101714844553223,1.7700813106811295,12.076410838973217,0.8253828551987034,0.9655721564658976,0.45059216215530745,0.4178721632285283,"[4.4727772998431705, 1.4024454419298265, 0.6209013769816115, 0.3764463874526209, 0.3545042056803171, 0.3024504482499389, 0.25475436888623915, 0.2236312637595463]",0.13109883833367247,0.05064695195277692,0.05298519926686904,0.4865705878767042,"[0, 2, 3, 4, 5, 6]","[0.07026080897379522, 0.047005071931014816, 0.13109883833367247, 0.10384480848687896, 0.05298519926686904, 0.06113852842005163, 0.0672424043954369, 0.03833745292830406, 0.03380341949613397, 0.037130704311438695, 0.037919811630588426, 0.0344464868057366, 0.03805259295512981, 0.013056820433047497, 0.0231241337392151, 0.020904149137117658]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,0.0,11.0,11.0,2.4468261132332043,4.029160257703345,4.030539728003189,0.9999999999999385,0.9999999999999385,1.7212816527605229e-12,1.7212816527605229e-12,"[0.4591310687462305, 0.2100884033606474, 0.16019803973656416, 0.1313020641593969, 0.12833274556303706, 0.08934817417874852, 0.07601787617062528, 0.06943622289800527]",0.019584854089948943,0.01258840821432271,0.0,0.0,[],"[0.015835283465557917, 0.012851089349480775, 0.014182289695611758, 0.01037626886857168, 0.007407095495594552, 0.013784880717734838, 0.01916580982333575, 0.019584854089948943, 0.00927119968424212, 0.009144810394913543, 0.006868908772557941]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,14.0,0.0,16.0,1.7174672468413862e-35,4.548450892413529,1.459843456921702e-12,0.0,0.0,0.0,0.0,"[1.741488803483526e-12, 3.0884607807050216e-13, 2.825918716719079e-13, 2.5373875460079056e-13, 2.430509760723617e-13, 2.4173215595733377e-13, 2.1964531836661449e-13, 2.0766139867892617e-13]",7.020361169810617,0.9471062040489184,0.053985930514921954,15.072230165120551,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]","[7.020361169810617, 0.16240411739263583, 0.2615048840914772, 0.16369703313039147, 0.053985930514921954, 0.06985029950178702, 0.21127540326902333, 0.15204979529456406, 0.22234890976356939, 0.04191456932307438, 0.11693362229368477, 0.08583655072433606, 6.43075463291153, 0.054105900100525454, 0.06712191632148828, 0.03955453033906911]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,13.0,0.0,16.0,1.0059602108797495e-35,6.145334032491328,1.2797729673884288e-12,0.0,0.0,0.0,0.0,"[1.4520841571604938e-12, 2.8807392190841776e-13, 2.6230590449886943e-13, 2.452161750393488e-13, 2.289313705640999e-13, 2.2654362535278949e-13, 2.1918352414810125e-13, 2.0548515899242881e-13]",1.3972878213946782,0.3870352228625807,0.059368422092346496,6.102875722445006,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 13, 14, 15]","[0.40668114909608116, 1.240373801917573, 0.1476927647891812, 0.17584270326623141, 0.059368422092346496, 0.1559421826192324, 0.0982110307049087, 0.03689101787072296, 0.6583513771630268, 0.0676449466645606, 0.033868293632029194, 1.3972878213946782, 0.01892853185353214, 0.29657791064583355, 1.1634347512358119, 0.23546686085554092]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,12.0,0.0,16.0,2.0566128834997446e-35,3.738458042140972,1.5486260294477071e-12,0.0,0.0,0.0,0.0,"[1.878063299360644e-12, 2.6432951428391836e-13, 2.491073135680226e-13, 2.384684051399703e-13, 2.2947459097997373e-13, 2.1638139532280165e-13, 2.1016749355217847e-13, 2.0302977780805598e-13]",0.6512096816210842,0.22923988437027581,0.08259810822726822,3.5271637296443927,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 13, 15]","[0.41404458760441526, 0.15800970571243836, 0.3727778107013853, 0.40298445636108954, 0.21543799638367864, 0.08939376928052181, 0.08259810822726822, 0.3317458665952962, 0.029151543339282236, 0.6512096816210842, 0.18216958326866461, 0.028858079462546243, 0.039266672562818045, 0.11325823138409016, 0.043398124915373766, 0.5135339325044603]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,16.0,0.0,16.0,1.8092751051037063e-35,3.9363053240643624,1.486869624753699e-12,0.0,0.0,0.0,0.0,"[1.8058878307904465e-12, 2.6768210207900495e-13, 2.568890113118045e-13, 2.3300698911466995e-13, 2.2516292100589595e-13, 2.18153126923398e-13, 2.07148177843734e-13, 1.958523648776643e-13]",0.3009359377453837,0.19011227855396723,0.09839812861699648,3.0417964568634765,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.26186145836432173, 0.24422139653202243, 0.1468588154619208, 0.3009359377453837, 0.15428649003055225, 0.1421163732903545, 0.18780099359510627, 0.18086740394870748, 0.15780384923925164, 0.19148185150592995, 0.18038863139136296, 0.09839812861699648, 0.15487855450831695, 0.18643146635529761, 0.2593025634615092, 0.1941625428164418]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,7.0,7.0,5.09399598301362,5.78025005427368,5.476722944027538,0.9999999999999667,0.9999999999999667,2.6397410556692394e-13,2.6397410556692394e-13,"[2.2000553691786124, 2.082470508601237, 1.6419641781873917, 1.474173078616032, 1.2762318932400034, 0.9345305445907672, 0.8061964049187667, 1.4737403587159819e-12]",0.0038932346335156633,0.0027034674081768467,0.0,0.0,[],"[0.0021246162826389497, 0.0037883400975875707, 0.0038932346335156633, 0.003128949784692461, 0.002008831357523503, 0.0016151716962637416, 0.002365128005016038]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,11,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,14.0,16.0,4.018368385666969,8.362800128948793,17.80188522835105,0.7277301248696468,0.9535283468426478,0.5532528328761144,0.5217948592410143,"[14.69519406771041, 7.809969274793166, 5.704744342902031, 4.779790886299201, 4.245012058687515, 3.646103141673629, 3.615708659415956, 3.2504329212046454]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,16.0,2.0,16.0,1.0550392005630933,1.179255715900867,314.8281036194512,0.9981530928516755,0.9670939340367867,0.18625841903948154,0.042975657625270405,"[351.3473268786778, 34.88030454060253, 30.47267334843959, 23.745239981895224, 20.16846282095394, 10.415086640851253, 6.59660988183004, 5.340673943718827]",0.6817421188996287,0.1803399680991055,0.05299098578280338,2.885439489585688,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.6817421188996287, 0.3658125277662928, 0.22571946459287995, 0.2256134715969513, 0.2405530817730473, 0.26047046830157483, 0.12518998185714714, 0.0692649983239832, 0.10524266232362979, 0.05473818310147827, 0.08862141055814358, 0.05949286560927426, 0.1321020229651557, 0.05299098578280338, 0.05880443793314148, 0.1390808082005562]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,10.0,14.0,16.0,1.1677112775041603,1.5551196192475565,13.268766534731503,0.8463602635946307,0.9578870121950581,0.4350660821814387,0.39196905031566426,"[3.7281011323669446, 0.5803808537559312, 0.40681676612132545, 0.36682601950093524, 0.3465553509477671, 0.2914436988482327, 0.22001675828208586, 0.21194706623710122]",0.1515140108856288,0.06992491783174817,0.05593817681146033,0.8439092130606788,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 14]","[0.10021180303105108, 0.1515140108856288, 0.06962451813497834, 0.08033930401771003, 0.05809041454715907, 0.11488027434316164, 0.07488624883965, 0.07180794631132376, 0.046117295122983314, 0.048607763763863665, 0.06661651613855568, 0.04175970498448945, 0.043688291474413464, 0.04851404294242443, 0.05593817681146033, 0.046202373959117686]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,0.0,5.0,5.0,2.923813803903826,3.6529505174210444,2.7437270793869155,0.9999999999998671,0.9999999999998671,1.99076784748449e-12,1.99076784748449e-12,"[0.17893393443263256, 0.11891780022002162, 0.08722668826087936, 0.07087411049953732, 0.05757731935081865, 2.2040912445050118e-12, 2.225832036908804e-13, 2.0356933583742832e-13]",0.028695336139150828,0.014130149333511912,0.0,0.0,[],"[0.028695336139150828, 0.01514231671426269, 0.010791135479784022, 0.010545237700821592, 0.005476720633540427]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,13.0,0.0,16.0,1.730818664982783e-35,3.3124845673749266,1.786568853516062e-12,0.0,0.0,0.0,0.0,"[1.8246875761114284e-12, 2.672964670357526e-13, 2.338447760370142e-13, 2.120624216187055e-13, 2.0045530609702692e-13, 1.9620081054779312e-13, 1.9048086420054728e-13, 1.8490174438092827e-13]",271.1668964744252,17.491121170440554,0.05901278295035581,279.75416306203005,"[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 13, 14, 15]","[271.1668964744252, 0.4642450372194419, 0.33259295076929146, 0.1790931472562964, 0.037590548720107995, 0.16952562250732406, 0.2904721986715082, 0.03515854060522492, 0.05901278295035581, 0.2416298766232485, 0.031026575693440698, 0.5738841261136663, 3.6159997186162736, 0.504063783123541, 0.062370707012583224, 2.094376636741415]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,16.0,0.0,16.0,1.7259097395668115e-35,3.1086112137146045,1.837420685297861e-12,0.0,0.0,0.0,0.0,"[1.8410486411896304e-12, 2.3004509022904055e-13, 2.175717728084835e-13, 1.9378623201479658e-13, 1.918860629328201e-13, 1.8649782407908307e-13, 1.8063699572455798e-13, 1.7772872908182738e-13]",19.189950473291816,1.936107305559795,0.054367281052876616,30.977716888956717,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[19.189950473291816, 0.4807021357027964, 0.9219235975476668, 0.21821116786859596, 0.054367281052876616, 0.34681332420518, 3.157242543125168, 0.07315535559628561, 0.11277979125610922, 0.08963276345404646, 0.36904640292878943, 0.14622437401115088, 0.1473725254829187, 0.487838802999829, 0.2382914295708209, 4.944164920862671]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,16.0,0.0,16.0,2.1476993661801497e-35,2.887775947240758,1.940052412013268e-12,0.0,0.0,0.0,0.0,"[1.9620322220850534e-12, 2.339855439318271e-13, 2.1444153706772043e-13, 1.9947749328238263e-13, 1.952706058229293e-13, 1.8194958431583958e-13, 1.7387449616022557e-13, 1.7253158991783162e-13]",6.224565284933277,0.5855360305137974,0.05444114565324845,9.36857648822076,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[6.224565284933277, 1.0397320290868526, 0.05779443283341387, 0.0817487031877168, 0.36043533648696774, 0.1255210292113022, 0.09000480448903693, 0.10891563628560748, 0.3810371863188453, 0.0545399944669866, 0.19723885391143597, 0.1711377146543869, 0.1225261082053456, 0.23887772008205224, 0.0600605084142835, 0.05444114565324845]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,13.0,0.0,16.0,2.0671521727512098e-35,3.0517832490452794,1.978134612960689e-12,0.0,0.0,0.0,0.0,"[1.9286834096296847e-12, 2.4729527498164695e-13, 2.357851358089196e-13, 2.2567170293577596e-13, 2.0357637675311854e-13, 1.8768886236331422e-13, 1.8447328550180346e-13, 1.8108507957583902e-13]",2.7628413735740733,0.28657265152654376,0.06269234007895527,4.531383412831801,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14]","[2.7628413735740733, 0.14656699529475184, 0.010877303330230386, 0.113994013094361, 0.06481260164446741, 0.1543102052928076, 0.21180975122299736, 0.2180827769293858, 0.12159392316065269, 0.20233162312083594, 0.016420490939476562, 0.06269234007895527, 0.07503183905399856, 0.21751915164137983, 0.1797968187231344, 0.026481217323192915]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,4.0,4.0,3.3283123372567522,3.644507619321449,3.7276010370516945,0.9999999999999281,0.9999999999999281,4.571792315480347e-13,4.571792315480347e-13,"[1.6677324928890112, 1.2481940563411718, 1.0218539728675848, 1.0027996616972628, 1.7820078682777366e-12, 2.0617668428213667e-13, 1.9397271782674823e-13, 1.9008319819382961e-13]",0.004655147372735473,0.004337173787646929,0.0,0.0,[],"[0.004538983894828749, 0.00415521958087595, 0.003999344302147544, 0.004655147372735473]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,12,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,14.0,16.0,11.589679950751298,16.8379270216483,15.493113211593629,0.6553762869607148,0.9748955224954025,0.6008964904975972,0.5870466021018101,"[6.945886017686223, 5.430384917212436, 4.496470336548528, 4.348771495260323, 3.837510554145563, 3.471049458253144, 3.419442422527528, 3.320498299058157]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,13.0,3.0,16.0,1.1026629499032694,1.3048322123042908,247.60940087720664,0.9970519760967296,0.9675437303496678,0.1879058585964325,0.054295707963617115,"[322.747860539728, 46.82250162202751, 37.22131577271202, 28.656467929618234, 20.459376148857594, 16.695442814381824, 6.643862511340641, 5.43709510075752]",0.8457544067274556,0.1509363078743783,0.053814554371258365,2.2938637279042746,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13]","[0.8457544067274556, 0.1808836968998322, 0.1783020610296739, 0.1690435612287566, 0.1537733863505072, 0.2718228987219172, 0.07353129156790686, 0.06699144181111931, 0.07557935400984825, 0.09717190052799718, 0.07240746482887385, 0.05478770982912846, 0.038750077130342904, 0.053814554371258365, 0.04971441654128168, 0.0326527044141536]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,7.0,15.0,16.0,4.057500933182312,5.097843643164713,14.213839946755058,0.8278062742553992,0.960002731039157,0.45310453092355824,0.414962318463491,"[2.763733864902487, 2.2159842574805855, 1.8938317691312012, 1.7529363651628962, 0.7011630333437446, 0.6127783842505106, 0.36384106163634505, 0.3211266871155175]",0.12241558575547488,0.050047324228384524,0.050217296131710845,0.4941316750490445,"[0, 4, 5, 7, 9, 10, 11]","[0.08311108778108543, 0.04117156729671354, 0.03820430859910944, 0.032598023198122196, 0.0782130437776643, 0.12241558575547488, 0.03635981410276625, 0.05503443931183158, 0.04153414942136251, 0.054218304173521345, 0.050921918117756045, 0.050217296131710845, 0.03028057107753631, 0.025115231706650136, 0.034963475577661954, 0.026398371625185556]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,0.0,14.0,14.0,3.0473084809345425,4.150821255357942,5.3045767451766395,0.9999999999999645,0.9999999999999645,5.655333925728582e-13,5.655333925728582e-13,"[1.1089765191768515, 0.8777423553518063, 0.5489147413515254, 0.3084831892778208, 0.2800697763706003, 0.19607127583164866, 0.1717622157198868, 0.13376680835154064]",0.028913591605101843,0.016235498821209046,0.0,0.0,[],"[0.015346086299617782, 0.025381791141064522, 0.015471939275883168, 0.022847179688349352, 0.018660737111431742, 0.01987897902552551, 0.015029764349009787, 0.028913591605101843, 0.012022467944193864, 0.007901269139526249, 0.010427028342418463, 0.01220365694216008, 0.007639301594038735, 0.015573191038605537]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,14.0,0.0,16.0,1.9361665933226074e-35,2.715664464249947,1.6059288819387932e-12,0.0,0.0,0.0,0.0,"[1.922199805556367e-12, 2.332700274163037e-13, 2.1091784800056902e-13, 2.0708202270353457e-13, 1.9863587271853575e-13, 1.9325571509802206e-13, 1.856294942276197e-13, 1.7383362126726231e-13]",12.110845428518111,0.9731807588784255,0.05189111848098409,15.481412048718727,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14]","[0.24113755803564396, 0.141043960779156, 0.06828907266016533, 0.05189111848098409, 0.727506673725486, 0.319173652846858, 0.4686724262152394, 0.06321706359171178, 0.4518189677727023, 0.16627564900202677, 0.09606371553643084, 0.04334780072415248, 12.110845428518111, 0.4122248394674211, 0.1632519220867904, 0.04613229261192772]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,16.0,0.0,16.0,2.0794507009798366e-35,2.6461797554498583,1.7237997010234088e-12,0.0,0.0,0.0,0.0,"[1.962883006463239e-12, 2.4093420342407645e-13, 2.347270189774181e-13, 2.062493153413179e-13, 1.9182126118664063e-13, 1.8302074146024508e-13, 1.7431924007175307e-13, 1.6969574482429142e-13]",16.06498689531488,1.2652941666850777,0.06020533774016166,20.24470666696124,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[16.06498689531488, 0.9951612976423495, 0.8649404004050455, 0.16213286922118594, 0.24363792371925702, 0.5663725617087124, 0.22574862030360984, 0.1815836407451239, 0.1566457143720543, 0.12058488676866966, 0.07704056785078209, 0.18087317848741924, 0.07952612192934608, 0.06020533774016166, 0.08418368182269413, 0.18108296892995013]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,13.0,0.0,16.0,2.950523632949898e-35,2.394998264103921,1.8368342820397586e-12,0.0,0.0,0.0,0.0,"[2.1656138716858184e-12, 2.4578216170030883e-13, 2.4273357130483513e-13, 2.2238581921283329e-13, 2.017875135121385e-13, 1.9773450150666986e-13, 1.8497543018069324e-13, 1.760200091131605e-13]",1.830741739652918,0.2446464617130526,0.054299983787915805,3.805445362825905,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 15]","[0.3029450974118873, 0.14461631765950525, 1.830741739652918, 0.054299983787915805, 0.2234674183539362, 0.35629825420947037, 0.09439057922221805, 0.046366537022530976, 0.16753563477940672, 0.055334725177671525, 0.018499262346442735, 0.12325845617069034, 0.2184144532783405, 0.09130022373216659, 0.04403222521396219, 0.14284247938977854]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,16.0,0.0,16.0,3.028025233290743e-35,2.4518515920391697,1.8106746646644496e-12,0.0,0.0,0.0,0.0,"[2.1752323408479117e-12, 2.456841775412337e-13, 2.2727038718122042e-13, 2.132732814147448e-13, 2.0939132627197915e-13, 1.9024214935132347e-13, 1.82899540483403e-13, 1.7829302384744193e-13]",0.291136407621959,0.1822660946784137,0.05552626607050563,2.916257514854619,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.06005467262635478, 0.2814603626992654, 0.22904479046480986, 0.24877630895478534, 0.291136407621959, 0.13927803210700462, 0.1653821655208535, 0.2584954733363194, 0.10403593849353933, 0.20321868074525984, 0.13889210996146878, 0.2148655641264831, 0.05552626607050563, 0.1348405926886966, 0.285571977909973, 0.10567817152734091]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,5.0,5.0,3.749347479010184,4.145717881881607,5.3598165245198395,0.9999999999999653,0.9999999999999653,4.242645336965528e-13,4.242645336965528e-13,"[2.2246894689577155, 1.9223168271326918, 1.5732585614763754, 1.3285705672740398, 0.6908221439393575, 1.6024789096232624e-12, 2.2704703774013828e-13, 2.0506881134447846e-13]",0.0038366976823815623,0.002673412341250541,0.0,0.0,[],"[0.0038366976823815623, 0.002092571385826894, 0.0015807192799384081, 0.0028106967566273802, 0.0030463766014784586]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,13,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,10.421948241612562,15.32560559762127,16.674170764110638,0.6987294832403543,0.9740814491891744,0.565137657897636,0.5488811499401688,"[7.395788484335166, 5.898640538626856, 5.585209529179481, 5.283246584750854, 4.185768616257775, 3.6894064396181614, 3.4103123594387323, 3.2738334747974793]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,15.0,1.0,16.0,1.2212010384836143,1.574473139915658,360.1169314241954,0.998622471499956,0.9575331354958723,0.20925079136770258,0.03711507106343722,"[218.20015782530703, 49.3378329176419, 37.22760343935152, 27.04697288275771, 15.735858457207906, 11.470015010419669, 7.024246614548921, 5.715153481717087]",0.47415029994285657,0.15464155272361593,0.05052890869610332,2.4319825543341067,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[0.47415029994285657, 0.2197208834193469, 0.2735599569677584, 0.36417028073604085, 0.24642147120824867, 0.1448446178194607, 0.08376211939046523, 0.09702427950840851, 0.10235862438157085, 0.10742495334115773, 0.06753823190304373, 0.058372249261392575, 0.05052890869610332, 0.07639973381511625, 0.042282289243747585, 0.06570594394313709]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,7.0,13.0,16.0,1.6772564841199151,2.350372931736594,13.625440011834096,0.815396489284743,0.9636047337518999,0.46290396740634104,0.4296551067021684,"[3.460091731751724, 1.7275906783729291, 0.5183785222518396, 0.47057099788765144, 0.37950643097888115, 0.2969340210016587, 0.2671861232431021, 0.2149833345944857]",0.11930210827415122,0.057064223933020006,0.06346100729489958,0.5676312726498873,"[0, 2, 3, 4, 5, 6, 8]","[0.08812108152120583, 0.03937002276444717, 0.08524870336214188, 0.11930210827415122, 0.06346100729489958, 0.07779215383778941, 0.06898050401403287, 0.043301129943265286, 0.06472571434566654, 0.036141884443631186, 0.03954875230245857, 0.0421022460717114, 0.025174009072694965, 0.04126710158868126, 0.042194229651315945, 0.036296934440226955]"
